S.No;Name (click to view profile);Date;Likes;Comment;(view source)
78;=HYPERLINK("http://www.youtube.com/@walkwithmeinhell1183","@walkwithmeinhell1183");"2025-05-25T07:31:10Z";0;"tapok mulut kao Leng.. gk enak tapi habis satu angkong";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyysBVaP7DWnw6d0cV4AaABAg","view source")
79;=HYPERLINK("http://www.youtube.com/@dailyjuly2","@dailyjuly2");"2025-05-07T17:56:38Z";0;"Generasi murni tanpa judi 🔥";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzIfnKJBhjHmXxvPpd4AaABAg","view source")
80;=HYPERLINK("http://www.youtube.com/@GghahahaHahaha","@GghahahaHahaha");"2025-05-07T07:21:50Z";0;"Ditunggu konten terbarunya bg";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugy__w3_ic9IsMPbpuh4AaABAg","view source")
81;=HYPERLINK("http://www.youtube.com/@RagilKusuma-kb4jq","@RagilKusuma-kb4jq");"2025-04-27T04:36:58Z";0;"JAUHI JUDOL, gila & miskin kalian";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxwncREeNgKVlSrxbx4AaABAg","view source")
82;=HYPERLINK("http://www.youtube.com/@DhandiDwiPutra","@DhandiDwiPutra");"2025-04-10T07:47:08Z";0;"🤣🤣🤣🤣";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzrFqEMMSm6QdpEpHF4AaABAg","view source")
83;=HYPERLINK("http://www.youtube.com/@radinalpasha9206","@radinalpasha9206");"2025-03-16T15:08:07Z";3;"Pompa ya kau joko, bekeringat fokus nyelot aja😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugzf_2i_TKwpbxyFXjZ4AaABAg","view source")
84;=HYPERLINK("http://www.youtube.com/@fawwazrasyha2128","@fawwazrasyha2128");"2025-04-24T16:16:31Z";2;"emang kombo maut itu mompa dan nyelot, gak kerasa duit sekarung jg abis 😅😅😅😅";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugzf_2i_TKwpbxyFXjZ4AaABAg.AFjS26snFBZAHIzsCZE32F","view source")
85;=HYPERLINK("http://www.youtube.com/@jiwamaxwin","@jiwamaxwin");"2025-03-10T03:36:38Z";0;"si Riko senang kali habis menang bsar di *_BUTUHWIN_* langsung beli motor baru dia nya..";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugy2S_GLvHMQbU2Jtkp4AaABAg","view source")
86;=HYPERLINK("http://www.youtube.com/@aryoramdani1886","@aryoramdani1886");"2025-03-09T23:51:59Z";0;"Dijakarta udh ga ngaruh bang alesan mamak sakit 😢 kebanyakan dusta udh";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugzo5W44TlXor7hofuB4AaABAg","view source")
87;=HYPERLINK("http://www.youtube.com/@muhammadmuhazir-uw5bw","@muhammadmuhazir-uw5bw");"2025-02-20T02:20:35Z";0;"Masih setia bersama antb 😊";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugw0BxBWW0s8m7SdEsd4AaABAg","view source")
88;=HYPERLINK("http://www.youtube.com/@ujangsniper","@ujangsniper");"2025-02-19T07:27:11Z";0;"JAWA AIR😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgytBprAW9i7LLcTYL14AaABAg","view source")
89;=HYPERLINK("http://www.youtube.com/@abdulrahman-gg9ft","@abdulrahman-gg9ft");"2025-02-09T16:18:43Z";2;"kayaknya bukan karangan deh tapi kisah nyata😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwnooW-El4oTiM02wJ4AaABAg","view source")
90;=HYPERLINK("http://www.youtube.com/@MrYan1981","@MrYan1981");"2025-01-24T03:46:44Z";0;"Ko banyak kali personal Antb makin kurus kulihat. Kebanyakn pompa, slot sama begadang kalian. Jangan sampe kena ciduk kalian semua";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxJ7dk5_u03nolnRxd4AaABAg","view source")
91;=HYPERLINK("http://www.youtube.com/@MrYan1981","@MrYan1981");"2025-01-24T03:42:10Z";1;"bukan judi aja Joko, pompa pun bisa bikin hancur.";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyVZu_w0LR9fT_-5N94AaABAg","view source")
92;=HYPERLINK("http://www.youtube.com/@Lord69-p7r","@Lord69-p7r");"2025-01-18T07:24:34Z";1;"main dimana itu bang ? barusan aku main di PONSEL69 Lagi gacor bang coba aja";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwZwTdgsCtwbWDphP94AaABAg","view source")
93;=HYPERLINK("http://www.youtube.com/@izanamiotsuki3986","@izanamiotsuki3986");"2025-01-16T01:55:50Z";0;"Herannya kalo minjem uang buat hal yg positif susah kali dapetnya,tapi kalo untuk judol dll yang negatif enak kali dapetnya.";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugy17srnuP1SiwLUJph4AaABAg","view source")
94;=HYPERLINK("http://www.youtube.com/@romyyafi27","@romyyafi27");"2025-01-13T14:49:48Z";0;"Si kribo itu kek nya gak akting itu";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugw6qYCboHgfwL8KwR54AaABAg","view source")
95;=HYPERLINK("http://www.youtube.com/@vinnnn.3350","@vinnnn.3350");"2025-01-04T19:05:40Z";38;"ya allah,kejadian ny sama semua seperti ku mulai dri judol,ke pinjol truss bingung ntah kemana,alhamdulillah 3 bulan belakngan bisa ngelunasin hutang"" dan jadi yg lebih baik di tahun yg baru ini😊";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugz0DQDheWq9i-n0TmZ4AaABAg","view source")
96;=HYPERLINK("http://www.youtube.com/@pkodox2000","@pkodox2000");"2026-02-04T07:59:59Z";0;"😂😂😂😂😂😂😂😂 tolol";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugz0DQDheWq9i-n0TmZ4AaABAg.ACt2mwBqmBiASnXOnkGI0m","view source")
97;=HYPERLINK("http://www.youtube.com/@khairulsaputra5043","@khairulsaputra5043");"2025-01-01T19:04:56Z";17;"Gak enak tapi habis juga tu makanan,,koncet""🗿";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyJ7qg1HFUmZbr2yk54AaABAg","view source")
98;=HYPERLINK("http://www.youtube.com/@ilhamelhaz4677","@ilhamelhaz4677");"2024-12-24T11:51:36Z";1;"Realita anak bangsa";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwnAD6a_QouY92Rnix4AaABAg","view source")
99;=HYPERLINK("http://www.youtube.com/@AndrianTooahh","@AndrianTooahh");"2024-12-22T03:21:35Z";0;"hah apa tdi? bang bross?";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwLJ1vm16m5Oz34R3J4AaABAg","view source")
100;=HYPERLINK("http://www.youtube.com/@ridhokuswono","@ridhokuswono");"2024-12-19T05:05:53Z";4;"Yang kek gini banyak2in, bang. Biar sadar yang mereka2 itu. Capek kali ngingetinnya gak sadar2nya.  Asik pinjam uang aja terus. Gak dikasih, marah. Kesal. Putus pertemanan.";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugyzq2d3o9MMtSgUh0t4AaABAg","view source")
101;=HYPERLINK("http://www.youtube.com/@Fluxxxy-h6p","@Fluxxxy-h6p");"2024-12-26T07:22:09Z";1;"teman apa elu sendiri bng yang kek gitu wk?";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugyzq2d3o9MMtSgUh0t4AaABAg.ACDLy7nbhb8ACVc7Ls4wrS","view source")
102;=HYPERLINK("http://www.youtube.com/@ridhokuswono","@ridhokuswono");"2024-12-26T08:02:45Z";1;"@Fluxxxy-h6p  🙁";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugyzq2d3o9MMtSgUh0t4AaABAg.ACDLy7nbhb8ACVglgqVceB","view source")
103;=HYPERLINK("http://www.youtube.com/@InsiyahCity","@InsiyahCity");"2024-12-18T03:43:02Z";0;"Kalo bisa cewek asli bos";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugwr_zgwPO_pUHs05AZ4AaABAg","view source")
104;=HYPERLINK("http://www.youtube.com/@harrygunawannn","@harrygunawannn");"2024-12-16T02:20:35Z";1;"Cocok kali si Joko ni jadi korban slot dari tampangnya emang orang2 susah , miskin tapi hobi judol sangat mendukung 😂😂😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyUK_a4alMEDHt4_FN4AaABAg","view source")
105;=HYPERLINK("http://www.youtube.com/@virgopranata6729","@virgopranata6729");"2024-12-12T09:00:20Z";0;"aku suka konten2 yang mendidik terutama mengedukasi orang tentang bahaya JUDOL. bukan makin kaya malah makin miskin dan menambah masalah. bahaya narkoba juga bosq dan bahaya pinjol";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugy90VxSFgY3e8VYbTt4AaABAg","view source")
106;=HYPERLINK("http://www.youtube.com/@nttdamai3237","@nttdamai3237");"2024-12-10T15:42:26Z";0;"Bang mana koq stang Mio ga ada";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxAos3OE-Y2BbVSi0d4AaABAg","view source")
107;=HYPERLINK("http://www.youtube.com/@echanaomiofficial8138","@echanaomiofficial8138");"2024-12-10T08:34:04Z";0;"Bg aku orang medan tirtosari medan tembong🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzCTF0xC-F7NkHNw-V4AaABAg","view source")
108;=HYPERLINK("http://www.youtube.com/@ReskiAyuNabilahSatu-fw4gu","@ReskiAyuNabilahSatu-fw4gu");"2024-12-10T03:57:41Z";0;"2.07 katanya hambar malah dimakan🤣🤣";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzL-Cn2FkIimmwYujB4AaABAg","view source")
109;=HYPERLINK("http://www.youtube.com/@HabibAbdillah-qc7kf","@HabibAbdillah-qc7kf");"2024-12-07T13:10:41Z";0;"Kirim no rek nya ke bank bros bah (bangbros) bagi yg paham aja😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxBBLtNTMK5Oz4gyDV4AaABAg","view source")
110;=HYPERLINK("http://www.youtube.com/@AdelioKayanacetta","@AdelioKayanacetta");"2025-02-08T11:12:05Z";0;"Bokkep";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxBBLtNTMK5Oz4gyDV4AaABAg.ABkJuQ90j0AAEHKPqhs80c","view source")
111;=HYPERLINK("http://www.youtube.com/@brandallokajaya-s8z","@brandallokajaya-s8z");"2024-12-03T03:29:53Z";0;"Hati2 pompa bisa membawa terjerumus ke judol";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugy-hxVFatEq78vI3x94AaABAg","view source")
112;=HYPERLINK("http://www.youtube.com/@SandiPradiken","@SandiPradiken");"2024-11-28T05:39:25Z";0;"Syaril ko gak pernah gabung ANTB bang gondrong";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzUG6nGPl-lxNB9tfd4AaABAg","view source")
113;=HYPERLINK("http://www.youtube.com/@andriwiguna3525","@andriwiguna3525");"2024-11-27T10:47:07Z";0;"Si agung ini kalo peran jadi cewek cakep juga, tinggal dikasi tete palsu aja 😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugwe0Vn6bK7Kv-mGgEF4AaABAg","view source")
114;=HYPERLINK("http://www.youtube.com/@NuzulAini-ip1zd","@NuzulAini-ip1zd");"2024-11-24T14:58:39Z";0;"anjing relate x bah sama kehidupan ku yg kemarin crita nya ini";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyP8386qNaJFYfIhAN4AaABAg","view source")
115;=HYPERLINK("http://www.youtube.com/@apizzkunnkunn","@apizzkunnkunn");"2024-11-17T09:51:32Z";0;"bankbross ahh";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwnHPl3xmdF00645wF4AaABAg","view source")
116;=HYPERLINK("http://www.youtube.com/@JhozyGaming","@JhozyGaming");"2024-11-16T08:49:55Z";1;"Joko ini anaknya Temon gk sih? Mirip loh";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugyq5y8rsl25riqup7p4AaABAg","view source")
117;=HYPERLINK("http://www.youtube.com/@Whasefranky","@Whasefranky");"2024-11-14T13:42:15Z";1;"Gwe aja habis rngkd bgt*t";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxnG2N_7nstdujSqf94AaABAg","view source")
118;=HYPERLINK("http://www.youtube.com/@fachrurozi3894","@fachrurozi3894");"2024-11-06T02:28:16Z";0;"Salam dari Tangerang abangkuh.";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyfvkigpxKo_uE1ZuB4AaABAg","view source")
119;=HYPERLINK("http://www.youtube.com/@achmadfauzan864","@achmadfauzan864");"2024-11-01T04:42:53Z";0;"Rek nya d bang bros 😂😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugy6HkWb2GcKZLpHgit4AaABAg","view source")
120;=HYPERLINK("http://www.youtube.com/@10.Biantara","@10.Biantara");"2024-10-18T11:41:30Z";0;"😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwQZ5SW-RzZdCHta4N4AaABAg","view source")
121;=HYPERLINK("http://www.youtube.com/@rizkinurfadri5457","@rizkinurfadri5457");"2024-10-11T15:24:21Z";0;"Uleng , kiting asik sii 😅😅😅";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugzk4fdiH0A3uBwV9pF4AaABAg","view source")
122;=HYPERLINK("http://www.youtube.com/@perdanaperdana9232","@perdanaperdana9232");"2024-10-10T21:18:55Z";0;"lucuuuuuuuuuuuu❤❤❤❤❤❤❤krennnnnnnn";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwD5CFWjRX4lnJpUed4AaABAg","view source")
123;=HYPERLINK("http://www.youtube.com/@rionohadi1386","@rionohadi1386");"2024-10-10T10:54:35Z";0;"Akun Fufu Fafa meresahkan🗿";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwXWPwbdaxp-NpvtlF4AaABAg","view source")
124;=HYPERLINK("http://www.youtube.com/@williamlee2411","@williamlee2411");"2024-10-10T06:43:15Z";0;"Memang beban sekali Gambler Judol ini, meresahkan smua orang 😵 paling kasihan itu adalah keluarga dari Gambler ini 😟";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugz9Z0BHmQlpg8xSbgd4AaABAg","view source")
125;=HYPERLINK("http://www.youtube.com/@bonisimangunsong3872","@bonisimangunsong3872");"2024-10-08T14:57:38Z";0;"Amri mna";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxhBF08H9bYpwVDzId4AaABAg","view source")
126;=HYPERLINK("http://www.youtube.com/@SuebLauk-r3k","@SuebLauk-r3k");"2024-10-06T17:14:43Z";0;"Dari pertama gua ngfans sama abay";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugw-rygldi2NXzQfg8h4AaABAg","view source")
127;=HYPERLINK("http://www.youtube.com/@zebuaentertain9800","@zebuaentertain9800");"2024-10-06T08:39:19Z";0;"Makan jgn ngecap2 gitu kau leng";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugw7pgNR7q-bePV2NcR4AaABAg","view source")
128;=HYPERLINK("http://www.youtube.com/@DewinCaliya","@DewinCaliya");"2024-10-05T12:01:32Z";0;"OLXTOTO - Bandar Togel Online Pilihan Terbaik Pemula Super Lengkap";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugwk6B010Nnl046kIGR4AaABAg","view source")
129;=HYPERLINK("http://www.youtube.com/@vickoganteng3456","@vickoganteng3456");"2024-10-05T10:12:46Z";0;"Bola crot 😂😂😂😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgweVx_trBCG2UU3SWJ4AaABAg","view source")
130;=HYPERLINK("http://www.youtube.com/@RioAnggaraHarahap","@RioAnggaraHarahap");"2024-10-04T14:02:19Z";0;"Salam Dari Batang Toru Tapanuli Selatan Sumatra Utara Bg 🙏";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyzzjfAca4gOTZYDzl4AaABAg","view source")
131;=HYPERLINK("http://www.youtube.com/@antokemplenx7896","@antokemplenx7896");"2024-10-04T04:11:18Z";1;"Tersindirnya aku dibuat abang abang ini, ingat ya kawan kawan, kemenangan terbesar kita adalah saat kita bisa berhenti dari judi ❤❤❤";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugx6hmEKT4k3NoLFZnJ4AaABAg","view source")
132;=HYPERLINK("http://www.youtube.com/@gilangdhikagilangdhika","@gilangdhikagilangdhika");"2024-10-03T16:08:14Z";0;"Kangen amri syaril";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugzpe7BAKeEXJKRMs_l4AaABAg","view source")
133;=HYPERLINK("http://www.youtube.com/@MuhammadApis-o7f","@MuhammadApis-o7f");"2024-10-03T13:11:06Z";0;"Lengah dikit otw 400 sescreber";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugy3QpvrvopbP7LHBYp4AaABAg","view source")
134;=HYPERLINK("http://www.youtube.com/@anzayanam","@anzayanam");"2024-10-03T11:04:36Z";0;"Real gara gara judi gajelas hidupku makan gak teratur";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgynpNgSNbgoa-Zsrit4AaABAg","view source")
135;=HYPERLINK("http://www.youtube.com/@rslnsprt","@rslnsprt");"2024-10-03T07:53:37Z";0;"agak cerahin bang tone videonya";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzAUZZcoJB2Z8v6Ej14AaABAg","view source")
136;=HYPERLINK("http://www.youtube.com/@ariefmoenandar8122","@ariefmoenandar8122");"2024-10-03T07:51:21Z";0;"Kantor nya di ringroad ini. Dekat mekdi.";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyB4-ErkRyfnMAr_Yt4AaABAg","view source")
137;=HYPERLINK("http://www.youtube.com/@Atek_akmal","@Atek_akmal");"2024-10-03T04:56:31Z";0;"J7DI HANYA MENGUNTUNGKAN DAN KAYAKAN MATA SEPET";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugxrgl0aRmqoAhMXhtJ4AaABAg","view source")
138;=HYPERLINK("http://www.youtube.com/@Atek_akmal","@Atek_akmal");"2024-10-03T04:53:26Z";0;"8:54  Cantik pulak awak nengok pakai kerudung jilbab. Cantik manis jelita gitu";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugwe0fWuaTW1rScwg3l4AaABAg","view source")
139;=HYPERLINK("http://www.youtube.com/@moehamadiskandar7459","@moehamadiskandar7459");"2024-10-03T01:31:27Z";0;"Gila ah. Potonya joko jadi mampir sini.  Jelek pembawa berkas ya";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxHh7iNdchJK-ZJIQF4AaABAg","view source")
140;=HYPERLINK("http://www.youtube.com/@afenfen3211","@afenfen3211");"2024-10-02T15:43:13Z";0;"Durasi nya d panjang'in bosku";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwACdXHhA8UK6vrlR54AaABAg","view source")
141;=HYPERLINK("http://www.youtube.com/@HarisSaepudin-c1v","@HarisSaepudin-c1v");"2024-10-02T13:36:23Z";0;"Anjirrr jawa airrr😅";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugx2TcAGa-7_qQJqI0J4AaABAg","view source")
142;=HYPERLINK("http://www.youtube.com/@kendoarbonovac7260","@kendoarbonovac7260");"2024-10-02T06:43:50Z";0;"Makin besar judol peredaran duit di masyarakat makin berkurang.. Uang masuk ke luar negeri semua.. Mari ingatkan tuk semua bang.. Yg kena efeknya para pedagang"" sekitar";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyDRjj8iW6a0H5MqYN4AaABAg","view source")
143;=HYPERLINK("http://www.youtube.com/@muezza.2025","@muezza.2025");"2024-10-02T06:00:50Z";0;"Judi teros klian bin*tang";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwVtemTJlKi6WqDLHl4AaABAg","view source")
144;=HYPERLINK("http://www.youtube.com/@jhmotorbatam","@jhmotorbatam");"2024-10-02T05:20:30Z";0;"Si Joko gak pernah stand up ya";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugz6FM4K-Ul-mYEj5dt4AaABAg","view source")
145;=HYPERLINK("http://www.youtube.com/@Brochowofficial","@Brochowofficial");"2024-10-02T05:04:55Z";0;"Judi Kok setingan😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgycVjo-cHT8bnxmaF14AaABAg","view source")
146;=HYPERLINK("http://www.youtube.com/@febryanramadhani6811","@febryanramadhani6811");"2024-10-02T01:00:59Z";1;"Amri, yasman sama syahril gak di ajak main lagi bg?";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxnZIN8V6Ukg4HWvu14AaABAg","view source")
147;=HYPERLINK("http://www.youtube.com/@MuhammadAminn-t4r","@MuhammadAminn-t4r");"2024-10-02T00:38:04Z";0;"Bang, bang Amri kmna?";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxywvSWsPy_O1_fNtB4AaABAg","view source")
148;=HYPERLINK("http://www.youtube.com/@zafrannoobie","@zafrannoobie");"2024-10-01T21:32:38Z";0;"Cantek masok anak Langsa bah";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzfWL-eWuZRXppwJF54AaABAg","view source")
149;=HYPERLINK("http://www.youtube.com/@deniherwanda","@deniherwanda");"2024-10-01T19:39:25Z";0;"Gak ada syaril rada kurang";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzvnkCYZVqcH6w8NhF4AaABAg","view source")
150;=HYPERLINK("http://www.youtube.com/@NoviraNingsih-c1g","@NoviraNingsih-c1g");"2024-10-01T18:59:25Z";0;"buat film tema horor sekali2 bg";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwN4tVTcaUsicaIkAN4AaABAg","view source")
151;=HYPERLINK("http://www.youtube.com/@dickysuryaputra6732","@dickysuryaputra6732");"2024-10-01T17:14:15Z";0;"kacau";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugzl94nOnW0M7UjdMet4AaABAg","view source")
152;=HYPERLINK("http://www.youtube.com/@triplera22","@triplera22");"2024-10-01T16:48:24Z";0;"Golongan orang tolol yaa penjudi. 😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgwS4bwrwbPnFyIufZl4AaABAg","view source")
153;=HYPERLINK("http://www.youtube.com/@giusemchanel","@giusemchanel");"2024-10-01T15:08:05Z";0;"Ditunggu part berikut nya kak";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxHLx0dVVnby1rlpk14AaABAg","view source")
154;=HYPERLINK("http://www.youtube.com/@Gametod10","@Gametod10");"2024-10-01T15:00:54Z";0;"Amri mna bang";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugwg28LZ8yrgQviFf9p4AaABAg","view source")
155;=HYPERLINK("http://www.youtube.com/@lvyoumore1000","@lvyoumore1000");"2024-10-01T14:26:30Z";0;"hadir kisaran Asahan";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxokaoV1phRBrfy0-F4AaABAg","view source")
156;=HYPERLINK("http://www.youtube.com/@AlFazelZel","@AlFazelZel");"2024-10-01T14:16:32Z";0;"TF ke bank bross bah";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzgbQ3llidDjgy1j4R4AaABAg","view source")
157;=HYPERLINK("http://www.youtube.com/@randiHariyanto-mc8wn","@randiHariyanto-mc8wn");"2024-10-01T14:16:20Z";0;"Mana Amri";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzGI0ZGivVS6V46vip4AaABAg","view source")
158;=HYPERLINK("http://www.youtube.com/@awangpray","@awangpray");"2024-10-01T13:56:26Z";0;"Wah ada bocil😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgyH5sL3ZuWUKEZywYZ4AaABAg","view source")
159;=HYPERLINK("http://www.youtube.com/@RosyidAdnan-gq3em","@RosyidAdnan-gq3em");"2024-10-01T12:56:51Z";0;"Amri sama yusril kok ga pernah nmpak lgi ya?";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxJKUMjiXIEixcrEFJ4AaABAg","view source")
160;=HYPERLINK("http://www.youtube.com/@RosyidAdnan-gq3em","@RosyidAdnan-gq3em");"2024-10-01T12:55:32Z";0;"Fufufafa bro bukan fufafa 😂😂";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgxNTpPp5CUW39zhf794AaABAg","view source")
161;=HYPERLINK("http://www.youtube.com/@r_dx45","@r_dx45");"2024-10-01T12:16:50Z";0;"Tangerang kota hadirrrrr❤";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugwrm55CcIJjwLaT_1F4AaABAg","view source")
162;=HYPERLINK("http://www.youtube.com/@NbwildanNbwildan","@NbwildanNbwildan");"2024-10-01T12:16:24Z";0;"Soal nya seru kali bang qu coba durasinya yank lebih panjang";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugw8TIZzFTU50g5wWPt4AaABAg","view source")
163;=HYPERLINK("http://www.youtube.com/@UcokBkl-h4l","@UcokBkl-h4l");"2024-10-01T11:47:02Z";0;"Gindu aril dg amri..";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgzdG96O5VKM-jjSyj54AaABAg","view source")
164;=HYPERLINK("http://www.youtube.com/@riomell4225","@riomell4225");"2024-10-01T11:31:46Z";0;"meati kena makan mau da bunyi ka,,ayooo";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=UgztcqApWol_QbNzHgx4AaABAg","view source")
165;=HYPERLINK("http://www.youtube.com/@smartchanel1669","@smartchanel1669");"2024-10-01T11:10:03Z";0;"Realita sekali";=HYPERLINK("https://www.youtube.com/watch?v=NM3VfRFGbwY&lc=Ugww99Dek8ZqC12yhWx4AaABAg","view source")
