Comment,comment_cleaned,label
Sehat sehat penghiburkuu😂😂😂😂♥️♥️♥️,sehat sehat penghiburkuuheartsheartshearts,0
Ini episode terthebest,ini episode terthebest,0
respect Abang quhh,respect abang quhh,0
😅,,0
full satir ini video wkwk,full satir ini video wkwk,0
Alhamdulillah Tiap hari gacor berkat SHOLAT tepat waktu,alhamdulillah tiap hari gacor berkat sholat tepat waktu,1
Alus banget nyindirnya...😂,alus banget nyindirnya,0
‏‪5:42‬‏ metro tv versi lite,5 42 metro tv versi lite,0
Udah mau 3jt sub aja nih yeee🎉,udah mau 3jt sub aja nih yeee,0
Banyak banget fakta terungkap disini ya,banyak banget fakta terungkap disini ya,0
"Auuuuuuuuuuuuuuu,,,,upload lgi dong brooooo",auuuuuuuuuuuuuuu upload lgi dong brooooo,0
ini emng mereka tambah item apa kameranya ya,ini emng mereka tambah item apa kameranya ya,0
"Obrak abrik nya bisa ke Padang gak bg,,pengen nyoba di obrak abrik ni bg,,",obrak abrik nya bisa ke padang gak bg pengen nyoba di obrak abrik ni bg,0
dari solooo 😂,dari solooo,0
Mantapp endingnya ngena bner..😅😅,mantapp endingnya ngena bner,0
Baru nonton padahal udah di dowload,baru nonton padahal udah di dowload,0
Tunggu ini kan yang gebukin emak gw,tunggu ini kan yang gebukin emak gw,0
Lucu bgt😂😂,lucu bgt,0
Pinggir jurang bang,pinggir jurang bang,0
Bang nh prihatin ap ngeroasting si bang 😂,bang nh prihatin ap ngeroasting si bang,0
Nyolong besi njir 😂,nyolong besi njir,0
"Seru ya di belakang layar becandaannya gk nyerang personal. Gk bully bully an. Lah klo di tongkrongan gua mah becandaannya bullyan. Gk seru, risih",seru ya di belakang layar becandaannya gk nyerang personal gk bully bully an lah klo di tongkrongan gua mah becandaannya bullyan gk seru risih,0
𝐌𝐚𝐲 𝐢 𝐬𝐞𝐞 𝐢𝐭𝐮 𝐝𝐚𝐞𝐫𝐚𝐡 𝐦𝐚𝐧𝐚 𝐬𝐢𝐡..,may i see itu daerah mana sih,0
𝐆𝐚𝐩𝐞𝐫𝐧𝐚𝐡 𝐧𝐠𝐞𝐛𝐨𝐬𝐞𝐧𝐢𝐧 𝐬𝐭𝐚𝐧𝐝 𝐮𝐩 𝐧𝐲𝐚 𝐦𝐚𝐲 𝐢 𝐬𝐚𝐝,gapernah ngebosenin stand up nya may i sad,0
"Sesuai sama kondisi negara ""MONACO"" saat ini gak sih ini video??  untung negara kita tercinta gak kyak gitu kondisinya, hufttt😄😄",sesuai sama kondisi negara monaco saat ini gak sih ini video untung negara kita tercinta gak kyak gitu kondisinya hufttt,0
gambaran seluruh rakyat indonesia:,gambaran seluruh rakyat indonesia,0
LUCU BGT SETAN,lucu bgt setan,0
Auuuuuuuu 😂😂😂😂 bgst may i see ❤❤❤,auuuuuuuu bgst may i see,0
Bawa bawa medan😂,bawa bawa medan,0
Aaokaowwk lucu 😂😂😭,aaokaowwk lucu,0
wkwk,wkwk,0
halo,halo,0
Bang kalian semua sadddd😢😅😅😅,bang kalian semua sadddd,0
bisa gak nangis itu gak usah ketawa hahahahahahaha,bisa gak nangis itu gak usah ketawa hahahahahahaha,0
Cuman di ShaLATSLALU24434     di jamin melimpah dan gacor pahala...,cuman di shalatslalu24434 di jamin melimpah dan gacor pahala,1
Gw ketemu bang Raha di salabenda,gw ketemu bang raha di salabenda,0
Serius maling besi + tambal ban itu ciri khas daerah mana,serius maling besi tambal ban itu ciri khas daerah mana,0
harus ada next episode buat yg gebukin emak,harus ada next episode buat yg gebukin emak,0
xixixixi,xixixixi,0
dan biasanya yg paling miskin paling guna😂,dan biasanya yg paling miskin paling guna,0
Yindir medan anjirr,yindir medan anjirr,0
"Punchlinenya di ""Marawis InsyaAllah""",punchlinenya di marawis insyaallah,0
Main di MASJID 777  Kebanjiran pahala cik,main di masjid 777 kebanjiran pahala cik,0
ponco abiez banget dah kalo jadi emak dapet bgt😂😂,ponco abiez banget dah kalo jadi emak dapet bgt,0
"""Orang kaya lagunya suka tengil, kek duit bapaknya halal aje"" Kata2 orang iri dengki yang kebetulan belom kecipratan aja 😂",orang kaya lagunya suka tengil kek duit bapaknya halal aje kata2 orang iri dengki yang kebetulan belom kecipratan aja,0
radis banget,radis banget,0
😂😂😂😂😂😂😂😂😂,,0
liat liat kondisi dan lingkungan,liat liat kondisi dan lingkungan,0
Konsisten BIKIN konten.. keren bang,konsisten bikin konten keren bang,0
Gokil Gokil Gokil,gokil gokil gokil,0
mengandung banyak sendirian ya,mengandung banyak sendirian ya,0
rangkuman semua isu di konoha wwkwk,rangkuman semua isu di konoha wwkwk,0
List Isu yg ada di video: 1. Daerah maling besi  2. Nebar paku biar tambal ban laku 3. Acara tv jual kesedihan biar rating naik 4. Kerja ke Kamboja kalo g jadi budak judol ya dijual ginjalnya 5.  UU aset kaga disahkan: kasian anaknya wkwkw paling lucu 6. Pembawa acara auuuuu,list isu yg ada di video 1 daerah maling besi 2 nebar paku biar tambal ban laku 3 acara tv jual kesedihan biar rating naik 4 kerja ke kamboja kalo g jadi budak judol ya dijual ginjalnya 5 uu aset kaga disahkan kasian anaknya wkwkw paling lucu 6 pembawa acara auuuuu,0
Solo Pride,solo pride,0
"""tapi kemiskinan saya bikin rating acara ini tinggi"" lagi makan keselek woii😂",tapi kemiskinan saya bikin rating acara ini tinggi lagi makan keselek woii,0
All in one joke bjir,all in one joke bjir,0
simple tapi Marcel suka,simple tapi marcel suka,0
☄☄☄,,0
"ingat bang paizz, RUU TNI uda sah🤭",ingat bang paizz ruu tni uda sah,0
auuuuuuuuuuuuuuuuuuuuu,auuuuuuuuuuuuuuuuuuuuu,0
"wkkwkwkw ni video gokil,sindir teros bang gokil",wkkwkwkw ni video gokil sindir teros bang gokil,0
raha cokkk wkwkkw,raha cokkk wkwkkw,0
tunggu inikan yang gebukin mak gua,tunggu inikan yang gebukin mak gua,0
konten obrakabrik adain lagi bwangg,konten obrakabrik adain lagi bwangg,0
mantapp... lanjut bang,mantapp lanjut bang,0
daaamn it’s full of sarcasm bro,daaamn it s full of sarcasm bro,0
Chanel yg gua tunggu tunggu kapan upload nva,chanel yg gua tunggu tunggu kapan upload nva,0
fresh,fresh,0
raha lagi mood bgt kyknya wkwk,raha lagi mood bgt kyknya wkwk,0
Ini yang namanya “Adil kah Anak nya Menderita?”,ini yang namanya adil kah anak nya menderita,0
Wkwk iyo kek temen gw anj,wkwk iyo kek temen gw anj,0
"abg tyo gntengg,, tp koo kulitnyaa jadii irenggg bgt :(",abg tyo gntengg tp koo kulitnyaa jadii irenggg bgt,0
🤣,,0
Itu hukuman penjara. Apa cicilan rumah saya sih auuuuuuuuuuuuuuuuk,itu hukuman penjara apa cicilan rumah saya sih auuuuuuuuuuuuuuuuk,0
Konten isinya satire semua 😂,konten isinya satire semua,0
sumpah konten ini lucunya natural bet anjeengggg🤣🤣🤣🤣,sumpah konten ini lucunya natural bet anjeengggg,0
bang raha ahegao 😭,bang raha ahegao,0
Kok RASIS !,kok rasis i,0
"apanya yang rasis, mending belajar lagi deh apa kata rasis yg sebenarnya biar lu gak bego",apanya yang rasis mending belajar lagi deh apa kata rasis yg sebenarnya biar lu gak bego,0
Madura ≠ Jawa 😊,madura jawa,0
Rajin-rajin upload bang,rajin rajin upload bang,0
wah ga nyangka si 𝐓𝐈𝐌𝟏𝟑𝟖 memang gokil abiez baru coba dengan modal receh langsung dibayar lebih besar sama 𝐓𝐈𝐌𝟏𝟑𝟖 . kalo ga percaya langsung aja bang dicoba dan buktikan bang,wah ga nyangka si tim138 memang gokil abiez baru coba dengan modal receh langsung dibayar lebih besar sama tim138 kalo ga percaya langsung aja bang dicoba dan buktikan bang,1
1:28 ini termasuk pelecehan gak sih,1 28 ini termasuk pelecehan gak sih,0
ko jadi pada kucel bang😂,ko jadi pada kucel bang,0
Lu kan yg gebukin mak gw tadi 😂😂,lu kan yg gebukin mak gw tadi,0
Tim auuu mana suaranya...,tim auuu mana suaranya,0
Samangatt bikin konten gaiss!!! ingat cicilan KPR wkwkwk,samangatt bikin konten gaissiii ingat cicilan kpr wkwkwk,0
rata ini mah strike nya😂,rata ini mah strike nya,0
Inisial m kotanya 😂,inisial m kotanya,0
Anjir ada metro tv 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,anjir ada metro tv,0
Auuuu 😭,auuuu,0
"Iyo bangsat banget, kwkwkw Tapi dia idolaku ❤💋🔥",iyo bangsat banget kwkwkw tapi dia idolaku,0
Mantaaf bang semangat selalu. 🔥,mantaaf bang semangat selalu,0
Thumbnail ai,thumbnail ai,0
gilaaak makin berani aja lu pada wkwkwk,gilaaak makin berani aja lu pada wkwkwk,0
"Keren"" lu pada 😂",keren lu pada,0
Akun di facebook kena hack kah ?,akun di facebook kena hack kah,0
"Hampir semua video yang gue tonton, ada aja yang sebut✌⭐ A L E X I S 1 7 ⭐✌!.",hampir semua video yang gue tonton ada aja yang sebut alexis 1 7 i,0
"Pengalaman pengguna bagus, ⭐ A L E X I S 1 7 ⭐ panen pujian.",pengalaman pengguna bagus alexis 1 7 panen pujian,0
"Efisiensi nomor satu, ⭐ A L E X I S 1 7 ⭐ memang andalannya.",efisiensi nomor satu alexis 1 7 memang andalannya,0
"Pengalaman pengguna bagus, ⭐ A L E X I S 1 7 ⭐ panen pujian.",pengalaman pengguna bagus alexis 1 7 panen pujian,0
"Apapun yang kalian cari, kayaknya ⭐ A L E X I S 1 7 ⭐ punya jawabannya.",apapun yang kalian cari kayaknya alexis 1 7 punya jawabannya,0
"Pengalaman pertama yang menyenangkan, thanks✌⭐ A L E X I S 1 7 ⭐✌!",pengalaman pertama yang menyenangkan thanks alexis 1 7 i,0
"Gue suka kecepatan prosesnya, ⭐ A L E X I S 1 7 ⭐ emang juara.",gue suka kecepatan prosesnya alexis 1 7 emang juara,0
"Nggak perlu mikir dua kali, langsung gas ke ⭐ A L E X I S 1 7 ⭐.",nggak perlu mikir dua kali langsung gas ke alexis 1 7,0
"Kolom komentar penuh dukungan, berarti ⭐ A L E X I S 1 7 ⭐ emang trusted.",kolom komentar penuh dukungan berarti alexis 1 7 emang trusted,0
"Bahas ⭐ A L E X I S 1 7 ⭐ ga ada habisnya, saking bagusnya!",bahas alexis 1 7 ga ada habisnya saking bagusnyai,0
"Sumpah deh,✌⭐ A L E X I S 1 7 ⭐✌ bikin semuanya jadi gampang.",sumpah deh alexis 1 7 bikin semuanya jadi gampang,0
"Hampir semua video yang gue tonton, ada aja yang sebut✌⭐ A L E X I S 1 7 ⭐✌!.",hampir semua video yang gue tonton ada aja yang sebut alexis 1 7 i,0
"Hampir semua video yang gue tonton, ada aja yang sebut✌⭐ A L E X I S 1 7 ⭐✌!.",hampir semua video yang gue tonton ada aja yang sebut alexis 1 7 i,0
"Bukan kaleng-kaleng,✌⭐ A L E X I S 1 7 ⭐✌ benar-benar memuaskan.",bukan kaleng kaleng alexis 1 7 benar benar memuaskan,0
Wajarlah ⭐ A L E X I S 1 7 ⭐ dikagumi banyak orang.,wajarlah alexis 1 7 dikagumi banyak orang,0
"Bukan cuma sekadar nama, ⭐ A L E X I S 1 7 ⭐! membuktikan kualitasnya.",bukan cuma sekadar nama alexis 1 7 i membuktikan kualitasnya,0
"Cara kerjanya simpel, tapi hasilnya mantap, ⭐ A L E X I S 1 7 ⭐!",cara kerjanya simpel tapi hasilnya mantap alexis 1 7 i,0
Wajar kalo banyak yang mempercayakan ke ⭐ A L E X I S 1 7 ⭐.,wajar kalo banyak yang mempercayakan ke alexis 1 7,0
"Kalo belum coba✌⭐ A L E X I S 1 7 ⭐✌, kamu ketinggalan zaman!",kalo belum coba alexis 1 7 kamu ketinggalan zamani,0
"Buat yang galau, ⭐ A L E X I S 1 7 ⭐ solusi paling pas!",buat yang galau alexis 1 7 solusi paling pasi,0
1:53 ngakak banget anjnco😭,1 53 ngakak banget anjnco,0
"Kalo belum coba✌⭐ A L E X I S 1 7 ⭐✌, kamu ketinggalan zaman!",kalo belum coba alexis 1 7 kamu ketinggalan zamani,0
"Interfacenya user-friendly, ⭐ A L E X I S 1 7 ⭐ bikin nyaman.",interfacenya user friendly alexis 1 7 bikin nyaman,0
"Beneran nyesel baru tau✌⭐ A L E X I S 1 7 ⭐✌ sekarang, harusnya dari dulu.",beneran nyesel baru tau alexis 1 7 sekarang harusnya dari dulu,0
Anjirrrr udah jauh permainan maesi😂😂😂😂,anjirrrr udah jauh permainan maesi,0
"Kalo belum coba✌⭐ A L E X I S 1 7 ⭐✌, kamu ketinggalan zaman!",kalo belum coba alexis 1 7 kamu ketinggalan zamani,0
"Nggak sangka, antusiasnya setinggi ini, ⭐ A L E X I S 1 7 ⭐ luar biasa.",nggak sangka antusiasnya setinggi ini alexis 1 7 luar biasa,0
Pokoknya ⭐ A L E X I S 1 7 ⭐ adalah jawaban buat segala keribetan.,pokoknya alexis 1 7 adalah jawaban buat segala keribetan,0
"Bisa hemat waktu dan tenaga, ⭐ A L E X I S 1 7 ⭐ solutif banget!",bisa hemat waktu dan tenaga alexis 1 7 solutif bangeti,0
Satu-satunya yang bikin proses lebih ringkas ya✌⭐ A L E X I S 1 7 ⭐✌!.,satu satunya yang bikin proses lebih ringkas ya alexis 1 7 i,0
"Komunitas ⭐ A L E X I S 1 7 ⭐ ternyata solid banget, salut!",komunitas alexis 1 7 ternyata solid banget saluti,0
"Komunitas ⭐ A L E X I S 1 7 ⭐ ternyata solid banget, salut!",komunitas alexis 1 7 ternyata solid banget saluti,0
absolute cinema 😂😂😂,absolute cinema,0
Kreatif banget wkwkwkwkwkwk😂,kreatif banget wkwkwkwkwkwk,0
6:23,6 23,0
Jgn pakai gelang ye untuk laki,jgn pakai gelang ye untuk laki,0
"Sudah banyak buktinya, ⭐ A L E X I S 1 7 ⭐-! memang nggak main-main.",sudah banyak buktinya alexis 1 7 i memang nggak main main,0
SYBAU,sybau,0
Bacot,bacot,0
B4b11,b4b11,0
Get gl0ck3d,get glock3d,0
"Salut sama tim di balik ⭐ A L E X I S 1 7 ⭐, terus berinovasi ya!",salut sama tim di balik alexis 1 7 terus berinovasi yai,0
SYBAU,sybau,0
Bacot,bacot,0
B4b11,b4b11,0
Get gl0ck3d,get glock3d,0
"Nggak cuma sekadar tren, ⭐ A L E X I S 1 7 ⭐ emang terbukti berkualitas.",nggak cuma sekadar tren alexis 1 7 emang terbukti berkualitas,0
SYBAU,sybau,0
Bacot,bacot,0
B4b11,b4b11,0
Get gl0ck3d,get glock3d,0
"Spektakuler sih, ⭐ A L E X I S 1 7 ⭐ sesuai sama yang diomongin orang.",spektakuler sih alexis 1 7 sesuai sama yang diomongin orang,0
"Walau baru coba, gue udah kasih bintang lima buat ⭐ A L E X I S 1 7 ⭐-!.",walau baru coba gue udah kasih bintang lima buat alexis 1 7 i,0
"Nggak perlu nunggu lama, ⭐ A L E X I S 1 7 ⭐ langsung kasih hasil.",nggak perlu nunggu lama alexis 1 7 langsung kasih hasil,0
"Susah nyari kekurangan di ⭐ A L E X I S 1 7 ⭐, semua serba efektif.",susah nyari kekurangan di alexis 1 7 semua serba efektif,0
"Nggak cuma cepat, tapi efisien dan akurat, itulah ⭐ A L E X I S 1 7 ⭐.",nggak cuma cepat tapi efisien dan akurat itulah alexis 1 7,0
emg ntah negara apa itu,emg ntah negara apa itu,0
"Oke, bener-bener salut sama seluruh layanan ⭐ A L E X I S 1 7 ⭐-!.",oke bener bener salut sama seluruh layanan alexis 1 7 i,0
Penuh dengan makna dan keragaman yg pernah terjadi di INDONESIA🔥🤘,penuh dengan makna dan keragaman yg pernah terjadi di indonesia,0
"Walau baru tau, tapi langsung ngerasa ⭐ A L E X I S 1 7 ⭐-! itu solusi banget.",walau baru tau tapi langsung ngerasa alexis 1 7 i itu solusi banget,0
"Banyak banget testimoni positif, pantas ⭐ A L E X I S 1 7 ⭐ naik daun.",banyak banget testimoni positif pantas alexis 1 7 naik daun,0
BTS nya lucu banget wkwk,bts nya lucu banget wkwk,0
"Nggak cuma sekadar tren, ⭐ A L E X I S 1 7 ⭐ emang terbukti berkualitas.",nggak cuma sekadar tren alexis 1 7 emang terbukti berkualitas,0
"Walau baru coba, gue udah kasih bintang lima buat ⭐ A L E X I S 1 7 ⭐-!.",walau baru coba gue udah kasih bintang lima buat alexis 1 7 i,0
"Takjub sama sistem ⭐ A L E X I S 1 7 ⭐, beneran nggak ribet.",takjub sama sistem alexis 1 7 beneran nggak ribet,0
"Salut untuk ⭐ A L E X I S 1 7 ⭐, semoga makin sukses ke depannya.",salut untuk alexis 1 7 semoga makin sukses ke depannya,0
"Takjub sama sistem ⭐ A L E X I S 1 7 ⭐, beneran nggak ribet.",takjub sama sistem alexis 1 7 beneran nggak ribet,0
"Pernah skeptis, tapi begitu coba ⭐ A L E X I S 1 7 ⭐, langsung percaya.",pernah skeptis tapi begitu coba alexis 1 7 langsung percaya,0
Orang-orang bilang ⭐ A L E X I S 1 7 ⭐ itu the next big thing!,orang orang bilang alexis 1 7 itu the next big thingi,0
"Ternyata hype ⭐ A L E X I S 1 7 ⭐-! bukan kaleng-kaleng, beneran keren.",ternyata hype alexis 1 7 i bukan kaleng kaleng beneran keren,0
Terbaik! ⭐ A L E X I S 1 7 ⭐ sukses bantu banyak orang dengan cepat.,terbaiki alexis 1 7 sukses bantu banyak orang dengan cepat,0
Optimis ⭐ A L E X I S 1 7 ⭐-! bakal bertahan lama di puncak popularitas.,optimis alexis 1 7 i bakal bertahan lama di puncak popularitas,0
"Ramai di mana-mana, ⭐ A L E X I S 1 7 ⭐ bikin gebrakan baru!",ramai di mana mana alexis 1 7 bikin gebrakan barui,0
Lucu bngt anjing.. apalagi pas britA,lucu bngt anjing apalagi pas brita,0
"Makasih banget untuk tetep rajin bikin konten konten kaya gini, sangat amat membantu buat gue yang udah muak sama podcast dan livestream",makasih banget untuk tetep rajin bikin konten konten kaya gini sangat amat membantu buat gue yang udah muak sama podcast dan livestream,0
Video termantaaaappppp 🎉🎉,video termantaaaappppp,0
ada aja gebrakannya,ada aja gebrakannya,0
"Bnr sih, gk adil jika koruptor disita asetnya, kasian anaknya yg udah hidup enak tiba2 melarat, itu sangat ga adil, jadi biarin aja biar anak koruptor ttp kaya dan bisa suap hakim, biar keluarga koruptor ttp happy, auuuuu auuuu aaauuuu",bnr sih gk adil jika koruptor disita asetnya kasian anaknya yg udah hidup enak tiba2 melarat itu sangat ga adil jadi biarin aja biar anak koruptor ttp kaya dan bisa suap hakim biar keluarga koruptor ttp happy auuuuu auuuu aaauuuu,0
5:45 anjayy AUUUU MANIA 🐺.  Auuuuuuuuuuu,5 45 anjayy auuuu mania auuuuuuuuuuu,0
"Berani bgt 😅,",berani bgt,0
5:56 hahaha,5 56 hahaha,0
anyingggg😂,anyingggg,0
Jadi badut😂😂😂😂😂,jadi badut,0
Wah semuanya dalam satu video AHAHAHAHA,wah semuanya dalam satu video ahahahaha,0
Rasis banget hadeh,rasis banget hadeh,0
Makin bgst yaaa may i see 😂😂😂😂😂 ... banyaknya yg disindir,makin bgst yaaa may i see banyaknya yg disindir,0
Wasikkk hhaaa kompilasi nih 😂,wasikkk hhaaa kompilasi nih,0
Auuuuuu🗣️🔥🔥,auuuuuu,0
Njiirrr related banget wjwjwjwjw,njiirrr related banget wjwjwjwjw,0
Kalian udah coba ⭐ A L E X I S 1 7 ⭐? Recommended banget!,kalian udah coba alexis 1 7 recommended bangeti,0
Nggak heran banyak yang rekomendasiin ⭐ A L E X I S 1 7 ⭐!.,nggak heran banyak yang rekomendasiin alexis 1 7 i,0
Ada apa sih di ⭐ A L E X I S 1 7 ⭐? Kok semua heboh banget?,ada apa sih di alexis 1 7 kok semua heboh banget,0
"Sekali coba, langsung kelar urusan, thanks ⭐ A L E X I S 1 7 ⭐!",sekali coba langsung kelar urusan thanks alexis 1 7 i,0
"Baru coba ⭐ A L E X I S 1 7 ⭐, ternyata prosesnya beneran cepet!",baru coba alexis 1 7 ternyata prosesnya beneran cepeti,0
😉,,0
"Sukses terus buat ⭐ A L E X I S 1 7 ⭐!, semoga makin banyak yang terbantu.",sukses terus buat alexis 1 7 i semoga makin banyak yang terbantu,0
Mantul! Layanan ⭐ A L E X I S 1 7 ⭐ bikin puas.,mantuli layanan alexis 1 7 bikin puas,0
"Kudu kasih jempol buat ⭐ A L E X I S 1 7 ⭐, top markotop!",kudu kasih jempol buat alexis 1 7 top markotopi,0
"nonton ni chanel sama kaya nonton anime njir, harus nabung episode dulu😭",nonton ni chanel sama kaya nonton anime njir harus nabung episode dulu,0
"Nggak bohong, ⭐ A L E X I S 1 7 ⭐ memang rekomendasi terbaik.",nggak bohong alexis 1 7 memang rekomendasi terbaik,0
Hari gini cari yang instan? ⭐ A L E X I S 1 7 ⭐ solusinya!,hari gini cari yang instan alexis 1 7 solusinyai,0
"Wajar kalo banyak yang suka ⭐ A L E X I S 1 7 ⭐, hasilnya nyata!",wajar kalo banyak yang suka alexis 1 7 hasilnya nyatai,0
"Salut, ⭐ A L E X I S 1 7 ⭐! selalu on time!",salut alexis 1 7 i selalu on timei,0
kacau ni🤣🤣🤣,kacau ni,0
"Up lagi dong bang, berbulan"" nungguin baru up asikk bnar",up lagi dong bang berbulan nungguin baru up asikk bnar,0
Ngakak,ngakak,0
"""MARAWIS INSYAALLAH"" 🤣🤣🤣",marawis insyaallah,0
bang buat kisah nyata lagi dong,bang buat kisah nyata lagi dong,0
"kok kalo di hp, link channel may i play yang ada di deskripsi malah ke channel aneh. oh iya kok style thumbnailnya ganti",kok kalo di hp link channel may i play yang ada di deskripsi malah ke channel aneh oh iya kok style thumbnailnya ganti,0
Hebat! ⭐ A L E X I S 1 7 ⭐ memberikan solusi yang praktis!,hebati alexis 1 7 memberikan solusi yang praktisi,0
"Terbantu banget sama ⭐ A L E X I S 1 7 ⭐!, salut!",terbantu banget sama alexis 1 7 i saluti,0
Hari gini cari yang instan? ⭐ A L E X I S 1 7 ⭐ solusinya!,hari gini cari yang instan alexis 1 7 solusinyai,0
"Makin penasaran sama ⭐ A L E X I S 1 7 ⭐, kok semua orang cerita bagus.",makin penasaran sama alexis 1 7 kok semua orang cerita bagus,0
"Wih, ⭐ A L E X I S 1 7 ⭐! lagi booming ya, banyak yang bahas.",wih alexis 1 7 i lagi booming ya banyak yang bahas,0
Beliau menggoreng,beliau menggoreng,0
"Thanks ⭐ A L E X I S 1 7 ⭐, hasilnya beneran real time.",thanks alexis 1 7 hasilnya beneran real time,0
Ada apa sih di ⭐ A L E X I S 1 7 ⭐? Kok semua heboh banget?,ada apa sih di alexis 1 7 kok semua heboh banget,0
Nggak salah kalau ⭐ A L E X I S 1 7 ⭐ lagi jadi buah bibir.,nggak salah kalau alexis 1 7 lagi jadi buah bibir,0
Siapa nih di balik ⭐ A L E X I S 1 7 ⭐!? Hebat banget sistemnya.,siapa nih di balik alexis 1 7 i hebat banget sistemnya,0
Baru sadar ⭐ A L E X I S 1 7 ⭐ tuh viral di mana-mana.,baru sadar alexis 1 7 tuh viral di mana mana,0
"Wah, baru denger tentang ⭐ A L E X I S 1 7 ⭐, langsung penasaran dong.",wah baru denger tentang alexis 1 7 langsung penasaran dong,0
"Coba deh, nggak nyangka ⭐ A L E X I S 1 7 ⭐ sepraktis itu.",coba deh nggak nyangka alexis 1 7 sepraktis itu,0
Akhirnya paham kenapa semua orang ramein ⭐ A L E X I S 1 7 ⭐!.,akhirnya paham kenapa semua orang ramein alexis 1 7 i,0
"Tumben pada spam ⭐ A L E X I S 1 7 ⭐, ternyata layak dicoba.",tumben pada spam alexis 1 7 ternyata layak dicoba,0
"Kaget liat kolom komentar isinya ⭐ A L E X I S 1 7 ⭐ semua, ternyata legit.",kaget liat kolom komentar isinya alexis 1 7 semua ternyata legit,0
"Nggak bohong, ⭐ A L E X I S 1 7 ⭐ memang rekomendasi terbaik.",nggak bohong alexis 1 7 memang rekomendasi terbaik,0
"Terbantu banget sama ⭐ A L E X I S 1 7 ⭐!, salut!",terbantu banget sama alexis 1 7 i saluti,0
"Nggak nyesel ikut saran teman, ⭐ A L E X I S 1 7 ⭐ mantap!",nggak nyesel ikut saran teman alexis 1 7 mantapi,0
"Wah, baru denger tentang ⭐ A L E X I S 1 7 ⭐, langsung penasaran dong.",wah baru denger tentang alexis 1 7 langsung penasaran dong,0
"Baru aja pakai ⭐ A L E X I S 1 7 ⭐, ternyata semudah itu!",baru aja pakai alexis 1 7 ternyata semudah itui,0
"Wah, di channel lain juga banyak yang sebut ⭐ A L E X I S 1 7 ⭐.",wah di channel lain juga banyak yang sebut alexis 1 7,0
"Salut sama tim ⭐ A L E X I S 1 7 ⭐!, tanggap dan profesional.",salut sama tim alexis 1 7 i tanggap dan profesional,0
4:34  Sarkas banget njir,4 34 sarkas banget njir,0
lol,lol,0
Auuuuuuuu 😂😂😂,auuuuuuuu,0
Konohaaa,konohaaa,0
Bias guq tetap ponco❤😂,bias guq tetap ponco,0
gokilll satu video nyangkut berapa sindiran ini WKWKW,gokilll satu video nyangkut berapa sindiran ini wkwkw,0
"May i see sedang memasak,,, auuuuu😂❤",may i see sedang memasak auuuuu,0
5:40 Valentino Raha😂 auuuuu,5 4o valentino raha auuuuu,0
sering up upload dong bang,sering up upload dong bang,0
Bg Ponco kena bagian yang ga enak mulu😂,bg ponco kena bagian yang ga enak mulu,0
Rindu zaman2 YouTube isinya kaya gini gk sh?,rindu zaman2 youtube isinya kaya gini gk sh,0
goks!!,goksii,0
Wkwkwk di spam judol,wkwkwk di spam judol,0
terlalu fakta abang abangggg,terlalu fakta abang abangggg,0
Script may i see sllau debestt🔥🔥,script may i see sllau debestt,0
Iyo anjeeng😂😂,iyo anjeeng,0
Tiap minggu upload video dong bang,tiap minggu upload video dong bang,0
Kok jarang uploud,kok jarang uploud,0
kayak Marsel 😂😂😂,kayak marsel,0
bapak maknya mirip ya,bapak maknya mirip ya,0
Bang lu di alamanda kan🗿,bang lu di alamanda kan,0
yang paling miskin bukan nya si kumis ya,yang paling miskin bukan nya si kumis ya,0
Setelah berbulan,setelah berbulan,0
Bang bikin konten gini masih kena pungli ga? (Bertanya dengan halus),bang bikin konten gini masih kena pungli ga bertanya dengan halus,0
Lama kgk upload,lama kgk upload,0
Judol hama😂,judol hama,0
Konoha bukan hnya pemerintahannya yg di benahi tp juga rakyatnya.,konoha bukan hnya pemerintahannya yg di benahi tp juga rakyatnya,0
"alhamdulillah ternyata masih upload,kirain sekarang cuman up di short doang",alhamdulillah ternyata masih upload kirain sekarang cuman up di short doang,0
😂😂😂(😔😔😔),,0
ASLIKKK KOCAKKK BANGETTTT😂😂,aslikkk kocakkk bangetttt,0
aauuukkkkk,aauuukkkkk,0
Jadi selama ini walid bapaknya iyo bang?,jadi selama ini walid bapaknya iyo bang,0
gokss abiezz,gokss abiezz,0
1:36 normal day in medan,1 36 normal day in medan,0
1:34 - 3:10,1 34 3 1o,0
Sederhana tpi bnyk yg tersinggung😂,sederhana tpi bnyk yg tersinggung,0
woyy kebablasan  😂,woyy kebablasan,0
"bagusss niih mengangkat semua isu terkini, udah kek rangkuman aja wkwkwk.",bagusss niih mengangkat semua isu terkini udah kek rangkuman aja wkwkwk,0
"Bang anjirlah masa cuman upload 1 video aja, gw smpe nonton berkali"" vdeo lama lu bang ampe tamat 3 kali",bang anjirlah masa cuman upload 1 video aja gw smpe nonton berkali vdeo lama lu bang ampe tamat 3 kali,0
Tinggal kurang 1 ajaa nihh bahan video. Miskin kerja jadi ormas😂,tinggal kurang 1 ajaa nihh bahan video miskin kerja jadi ormas,0
"pernah ngalamin kaya raha, tapi temennya gak kaya gini 😅",pernah ngalamin kaya raha tapi temennya gak kaya gini,0
Ngeriiii,ngeriiii,0
