Comment,comment_cleaned,label
bandung hadirrr,bandung hadirrr,0
Mana lanjut Tan nya bg,mana lanjut tan nya bg,0
Next episode joko bakalan jp.. Tapi JP di sel 😂,next episode joko bakalan jp tapi jp di sel,0
JP (Joko pukimak) 😂😂,jp joko pukimak,0
Joko,joko,0
"suaranya diubah lagi jok, biar agak asik 🙌",suaranya diubah lagi jok biar agak asik,0
Kok lama lama sih bg upload nya 😢,kok lama lama sih bg upload nya,0
Jadwal upload ANTB OFFICIAL  Senin Rabu Dan Sabtu,jadwal upload antb official senin rabu dan sabtu,0
Halo sobat burung 😂,halo sobat burung,0
Semangatt joko ilham dan Joel kalian lucu bangtt,semangatt joko ilham dan joel kalian lucu bangtt,0
Kirain tdi ada yg mau nagih kerumah joko trus mukanya mirip sijoko lgi 😂😂😂,kirain tdi ada yg mau nagih kerumah joko trus mukanya mirip sijoko lgi,0
Salam dari malaysia bossku,salam dari malaysia bossku,0
"Jorok kali kau joko sempak, lagi makan akuu 😒",jorok kali kau joko sempak lagi makan akuu,0
Fav gua ilham joel sm joko siapa lgi satu ny yg kyk sumo it😂,fav gua ilham joel sm joko siapa lgi satu ny yg kyk sumo it,0
"BAHASA JUDI,, MASUK IKLAN MAHJONG KAN BANG",bahasa judi masuk iklan mahjong kan bang,1
Klo bisa 1 hari 3 vido aupload,klo bisa 1 hari 3 vido aupload,0
balekan si skeleton amri lek😂,balekan si skeleton amri lek,0
Lanjut part 2 soalnya seru bg,lanjut part 2 soalnya seru bg,0
Ditunggu ya 😊,ditunggu ya,0
Anjeng bang bross🗿🤣,anjeng bang bross,0
Semangat bosku bikin konten nya Salam dari Lampung 😊,semangat bosku bikin konten nya salam dari lampung,0
Joko ni mirip di film abel dan temon.. Pas x si joko ini temon nya  Asli x lawakan nya,joko ni mirip di film abel dan temon pas x si joko ini temon nya asli x lawakan nya,0
Haha betul siapa tapi Abdel nya mas bro 😂😂,haha betul siapa tapi abdel nya mas bro,0
Kenapa org bejudi rata2 ngebhong bawa2 orang tua atau ga anak 😂 tolol,kenapa org bejudi rata2 ngebhong bawa2 orang tua atau ga anak tolol,0
ingat lek apk jalal ive yg pernah klian iklanin skrg jd apk judol 😂,ingat lek apk jalal ive yg pernah klian iklanin skrg jd apk judol,0
Selalu hadir 😂,selalu hadir,0
Chanel tolol gada guna,chanel tolol gada guna,0
kek hidup mu tolol ga guna,kek hidup mu tolol ga guna,0
Kok gak perna nampak amri lagi ni bg,kok gak perna nampak amri lagi ni bg,0
"Gol bang,kena kibusin dia",gol bang kena kibusin dia,0
Knp ya judi gitu. Selalu bilang semoga,knp ya judi gitu selalu bilang semoga,0
yg episode detektif aja blm selesai dah upload cerita baru,yg episode detektif aja blm selesai dah upload cerita baru,0
Rasa hambar tp habis jg ya bg 😂😂😂,rasa hambar tp habis jg ya bg,0
"Main telan aja, memang rakus si ulang itu",main telan aja memang rakus si ulang itu,0
"ini kali keren bangat ada sambungan nya , bikin ngak sabar menanti 😂",ini kali keren bangat ada sambungan nya bikin ngak sabar menanti,0
"Kalau bisa durasinyaa yg lamaa bg, 20 menitan",kalau bisa durasinyaa yg lamaa bg 2o menitan,0
Ngapain durasi uleng makan nasi lama lama wkwkwkw,ngapain durasi uleng makan nasi lama lama wkwkwkw,0
Amri jarang main,amri jarang main,0
Saya orang Sunda tapi suka banget denger logat bicara Chanel ini😂,saya orang sunda tapi suka banget denger logat bicara chanel ini,0
Medan nih bg😂,medan nih bg,0
sama wkwkw,sama wkwkw,0
😂😂😂,,0
Ini logat batak×medan wkwkwkwkwkw😂😂,ini logat batakxmedan wkwkwkwkwkw,0
Sama gua juga orang Bekasi resep aja gitu denger logatnya kalo dia dia orang ngomong 😂,sama gua juga orang bekasi resep aja gitu denger logatnya kalo dia dia orang ngomong,0
Kok ngak naik notif ❤😢,kok ngak naik notif,0
joki2,joki2,0
Semangatttt. Antb.....,semangatttt antb,0
amrii mana bangg,amrii mana bangg,0
Duo Detective gak ada lanjutannya abgda?,duo detective gak ada lanjutannya abgda,0
kawal pemilu Sumut jangan sampai pasangan Bobby Surya menang,kawal pemilu sumut jangan sampai pasangan bobby surya menang,0
😂😂😂 jangan sampai Kim plussss,jangan sampai kim plussss,0
Gasss tumbangkan fufufafa dan ipar iparnya,gasss tumbangkan fufufafa dan ipar iparnya,0
Siapp pastii,siapp pastii,0
Edy rungkad,edy rungkad,0
kau makan la edy kau tu hahaaahaahha,kau makan la edy kau tu hahaaahaahha,0
kau makan la Bobby itu dasar matamu buta,kau makan la bobby itu dasar matamu buta,0
Pasti tidak ada raja Jawa di Sumatra,pasti tidak ada raja jawa di sumatra,0
"​@romiramadan4544Yang mana yang kau sebut raja jawa,tidak ada raja jawa kecuali Hamengkubuwono X.",aromiramadan4544yang mana yang kau sebut raja jawa tidak ada raja jawa kecuali hamengkubuwono x,0
sepakat,sepakat,0
​@Rivandijk berati kau Jawa ya,arivandijk berati kau jawa ya,0
@ilhamsyahputra3196 wkwkwk lucu kau ini,ailhamsyahputra3196 wkwkwk lucu kau ini,0
Komen ni orang bobby mulu.  Dukungan mu gak ada bagus2nya apa?,komen ni orang bobby mulu dukungan mu gak ada bagus2nya apa,0
kok kau yang panas,kok kau yang panas,0
"Menang nih bang, gimana tuh wkwkwk😂",menang nih bang gimana tuh wkwkwk,0
"​@campurcampurvideo7551 menang nih bang, gimana tuh wkwkwk nangis dulu lah😂",acampurcampurvideo7551 menang nih bang gimana tuh wkwkwk nangis dulu lah,0
"​@themostimportant2750 wkwkwk ga laku haters-haters kek gitu di Sumut, di Jawa aja yg rame karna kebencian nya otaknya pada pendek-pendek semua karena pada dukung anis😂",athemostimportant275o wkwkwk ga laku haters haters kek gitu di sumut di jawa aja yg rame karna kebencian nya otaknya pada pendek pendek semua karena pada dukung anis,0
hhhh BANK BROS gk tuh..,hhhh bank bros gk tuh,0
Syahril kemana bang,syahril kemana bang,0
Judi online bikin hancur negara 😅😅,judi online bikin hancur negara,0
Joel mana?,joel mana,0
2.15.  Jadi teringat amri.. rindu😢,2 15 jadi teringat amri rindu,0
Terhibur kali 🎉,terhibur kali,0
Sering sering upload bang il,sering sering upload bang il,0
Gak pernah ku skip iklan Kelen ya koncet,gak pernah ku skip iklan kelen ya koncet,0
Favofite joko setiap beucap paati ktawa ak liat mirip anjeng😮😅,favofite joko setiap beucap paati ktawa ak liat mirip anjeng,0
Ku bilang si Joko kau ya 😂,ku bilang si joko kau ya,0
1jt sub kebogor lah wak,1jt sub kebogor lah wak,0
Judi lebih bahaya dari pada narkoba,judi lebih bahaya dari pada narkoba,0
Dua dua nya gak ada yang benar koncett,dua dua nya gak ada yang benar koncett,0
Cantik juga suara Joel azan subuh,cantik juga suara joel azan subuh,0
😮,,0
Ngecap ngecap kau mkn bahhh,ngecap ngecap kau mkn bahhh,0
Ngefans ama uleng 😂,ngefans ama uleng,0
bang amri sama bang syahril kok gadak lgi nampak,bang amri sama bang syahril kok gadak lgi nampak,0
Bang Am malem MU tepongkeng lagi bang 😅,bang am malem mu tepongkeng lagi bang,0
"Pake cewek yang asli Dong,jangan cewek siluman terus lah",pake cewek yang asli dong jangan cewek siluman terus lah,0
Nanti kita buat ada cewek nya lagi ya 😂,nanti kita buat ada cewek nya lagi ya,0
Ngeri mantap nih konten broku pake bersambung pula,ngeri mantap nih konten broku pake bersambung pula,0
Judol miskin 😂,judol miskin,0
Di tunggu video selanjutnya abang,di tunggu video selanjutnya abang,0
"Tumben lah, gada short tentang emyu",tumben lah gada short tentang emyu,0
Collab sama maell lee bang,collab sama maell lee bang,0
"Mantan bg rajin rajin upload saya support bg makasi telah menghibur saya,enak bgt pulg kerja nonton antb",mantan bg rajin rajin upload saya support bg makasi telah menghibur saya enak bgt pulg kerja nonton antb,0
Rungkad 😂,rungkad,0
"Bg uleng, ada kwan ku mirip sma abg, rumah ny di amplas, sekali2 jumpa la bg..",bg uleng ada kwan ku mirip sma abg rumah ny di amplas sekali2 jumpa la bg,0
Nyesal ya bg..tp abis juga😅😅😅bg uleng..,nyesal ya bg tp abis jugabg uleng,0
Batam goyangan hadir,batam goyangan hadir,0
JOKOWO ANJENG,jokowo anjeng,0
amri kemana woe😢,amri kemana woe,0
jaman lucu² nya pas masih ada saril,jaman lucu2 nya pas masih ada saril,0
Lanjut part 2 ini bang pliss,lanjut part 2 ini bang pliss,0
Agama si uleng apasih?,agama si uleng apasih,0
Pompa dia mak😂😂 seprem,pompa dia mak seprem,0
Abis gra judi,abis gra judi,0
Uleng terbaikkkk,uleng terbaikkkk,0
ASET ANTB JOKONTOL 😂😂😂,aset antb jokontol,0
si Amri ke mana bang apa ke Kamboja bang😅,si amri ke mana bang apa ke kamboja bang,0
Stang mio mana ya? Apa JP dia makanya gak ikut akting 😂😅,stang mio mana ya apa jp dia makanya gak ikut akting,0
detektif ga lanjut bg,detektif ga lanjut bg,0
KELEN KALOK NONTON JANGAN LUPA DI LIKE LA!!,kelen kalok nonton jangan lupa di like laii,0
Favorit aku di antb official bang jowel,favorit aku di antb official bang jowel,0
Kalok aku semuanya,kalok aku semuanya,0
Joel hahaha,joel hahaha,0
Ga enak ya leng.. Tapi habis juga nya... 😢,ga enak ya leng tapi habis juga nya,0
sekali sekali main dong ke pajak kampung lalang wkwk 🥶,sekali sekali main dong ke pajak kampung lalang wkwk,0
Kentang kali bang ahhhh,kentang kali bang ahhhh,0
"Biasanya satpam nya si amri,rindu juga sama amri saril main bareng",biasanya satpam nya si amri rindu juga sama amri saril main bareng,0
Abang Abang koncet abay CS..buat konten lucu tentang azab laga ayam lah..😂😂😂 biar gak apa kali gitu..,abang abang koncet abay cs buat konten lucu tentang azab laga ayam lah biar gak apa kali gitu,0
Adaaa amri seru sama sahrillll😢😢,adaaa amri seru sama sahrillll,0
Joko.......,joko,0
Pendek kali durasi makan ku belum abis film udah abis🙃,pendek kali durasi makan ku belum abis film udah abis,0
"Semangat terus antb, sering sering upload🎉🎉",semangat terus antb sering sering upload,0
Joel kok gk ada,joel kok gk ada,0
kalo nonton jangan lupa like juga ya sobat burung,kalo nonton jangan lupa like juga ya sobat burung,0
"aku bertanya lah.. coba jawab, kemana Muslim Shark nih..",aku bertanya lah coba jawab kemana muslim shark nih,0
Joko favorit gue banget dah ketawa mulu gw liat dia 😂,joko favorit gue banget dah ketawa mulu gw liat dia,0
Lihat mukanya aja sudah ketawa.,lihat mukanya aja sudah ketawa,0
@fernandonatajoko dahor,afernandonatajoko dahor,0
Betul kalau ada dia bawaanya ngakak trus,betul kalau ada dia bawaanya ngakak trus,0
Orang jelek memang lucu 😂,orang jelek memang lucu,0
Yg ganteng kyk gua gmn bg😂​@Antb.Official,yg ganteng kyk gua gmn bg aantb official,0
Yg lucu itu amri.. natural..,yg lucu itu amri natural,0
bang Bros ahh 😂,bang bros ahh,0
awokawok,awokawok,0
Omak di gilakan nya bah org mau berangkat ke Malay kaco kali ah,omak di gilakan nya bah org mau berangkat ke malay kaco kali ah,0
Jowel mana 😂,jowel mana,0
Durasi yang panjang bg biar kmi semngt nonton ny,durasi yang panjang bg biar kmi semngt nonton ny,0
Aowkaoa keren Joko,aowkaoa keren joko,0
komen ku di balas aku botak,komen ku di balas aku botak,0
Mana si joel 😂,mana si joel,0
Emak nya joko bisa tau pompa😆,emak nya joko bisa tau pompa,0
Pas kali upload nya pas gajian gini pasti banyak yang lagi judi 😂,pas kali upload nya pas gajian gini pasti banyak yang lagi judi,0
Absen dulu laaaaah🎉,absen dulu laaaaah,0
Passs Sesuaii REALITAAA... 🔥🔥,passs sesuaii realitaaa,0
Hallo Abangkuhhh,hallo abangkuhhh,0
Salam dari malaysia bangg.saya sama anak sayaa suka lihat konten kalian..❤❤❤❤,salam dari malaysia bangg saya sama anak sayaa suka lihat konten kalian,0
Mana joel bang,mana joel bang,0
MADURA SELALU SETIA NONTON ANTB❤❤❤,madura selalu setia nonton antb,0
"Absen abangkuh, sehari sekali lah bang 😂",absen abangkuh sehari sekali lah bang,0
100 tercepat🔥🔥🔥,1oo tercepat,0
Joko fufufafa 0:49,joko fufufafa o 49,0
Bang bahas mu kalah😅,bang bahas mu kalah,0
95 hadir,95 hadir,0
98,98,0
Banyak udah korban slot rupanya ya....gak cuma tetanggaku aja😂,banyak udah korban slot rupanya ya gak cuma tetanggaku aja,0
Kok uleng yang jadi satpam biasa amri😂,kok uleng yang jadi satpam biasa amri,0
"Salam dari malaysia antb aku tiap kali keluar video baru mesti tgok , best lyan video antb lawak santai xgering gusi senang hati lihatnya,lgi senang kalau antb balas komen ini",salam dari malaysia antb aku tiap kali keluar video baru mesti tgok best lyan video antb lawak santai xgering gusi senang hati lihatnya lgi senang kalau antb balas komen ini,0
menang 600 rb  tp rungkadny 6 jt  🤣,menang 6oo rb tp rungkadny 6 jt,0
Setujuu nian kalu Uleng ngomong 😆😄,setujuu nian kalu uleng ngomong,0
sapa wak,sapa wak,0
Bank bros,bank bros,0
Gara2 MU gagal cuan.. parlay jdi anjlok,gara2 mu gagal cuan parlay jdi anjlok,1
amri kmna bg,amri kmna bg,0
Absen Ketuaaa🔥,absen ketuaaa,0
Buat durasi setengah jam bg,buat durasi setengah jam bg,0
Joko tidak pernah baik2 saja😂,joko tidak pernah baik2 saja,0
Hadirr sobat burung,hadirr sobat burung,0
"Pemeran""yg lucu""pda hilang smua",pemeran yg lucu pda hilang smua,0
bali selalu hadir,bali selalu hadir,0
"UPLOAD TIAP HARI DONG MIN, SENENG LIAT JOKO SENGSARA EKWKWKW",upload tiap hari dong min seneng liat joko sengsara ekwkwkw,0
sekarang tanggal 30 ya bang iL,sekarang tanggal 3o ya bang il,0
Habis 30 31 kan,habis 3o 31 kan,0
3-0 ya bng😂​@Antb.Official,3 o ya bng aantb official,0
aku selalu putar2 vidio ABG ini si Joko fansku😁,aku selalu putar2 vidio abg ini si joko fansku,0
"Hadiirrrrr dari siantarrr,,, absen ya wee",hadiirrrrr dari siantarrr absen ya wee,0
Hadirkan sahril lagi bang,hadirkan sahril lagi bang,0
Kalah 3-0,kalah 3 o,0
anjay,anjay,0
Sahabat burunng,sahabat burunng,0
Amri mana?,amri mana,0
Manala amri dan caral,manala amri dan caral,0
Dubai hadir il,dubai hadir il,0
Lawak kaliii 😅 smngt bgg💪🏻🔥,lawak kaliii smngt bgg,0
Kurang panjang ABG kuu,kurang panjang abg kuu,0
Kentang ah pakek sambungan,kentang ah pakek sambungan,0
Kelasss burung😂,kelasss burung,0
Salam siantar singosari 0:21  bg,salam siantar singosari o 21 bg,0
Aq jalan langkat bg..,aq jalan langkat bg,0
"Lah, aku tiga balata bg😂",lah aku tiga balata bg,0
Aku jalan Serdang bg,aku jalan serdang bg,0
Lorong 20 TANGKI HADIR 🤝🤝🤝,lorong 2o tangki hadir,0
"Bekasi Hadir abangku , Lanjut terus abang ilham dkk buat cerita2 lucu nya . Sukses buat kalean",bekasi hadir abangku lanjut terus abang ilham dkk buat cerita2 lucu nya sukses buat kalean,0
Mantap bang,mantap bang,0
Pkek kamera jadul GK hd gambar nya,pkek kamera jadul gk hd gambar nya,0
😂,,0
Penonton setia ni,penonton setia ni,0
Sobat manuk,sobat manuk,0
Kyk udah pernah tayang,kyk udah pernah tayang,0
Bg aku pertama,bg aku pertama,0
Joel sama Amri mna ini😢😢,joel sama amri mna ini,0
Sapa dong bang,sapa dong bang,0
Luar biasa,luar biasa,0
Halo bang,halo bang,0
ketiga,ketiga,0
Hampir 80 persen cowok Indonesia kerjaan ya kayak joko ini maen judi,hampir 8o persen cowok indonesia kerjaan ya kayak joko ini maen judi,0
Bangga gua menjadi bagian dari 20%,bangga gua menjadi bagian dari 2o,0
Absen sobat burung👇,absen sobat burung,0
🎉🎉,,0
1 menit tercepat,1 menit tercepat,0
😢😢,,0
absen 1 menit pertama,absen 1 menit pertama,0
100 tercepat 😮,1oo tercepat,0
Pembantaian G03S old Trafford,pembantaian go3s old trafford,0
absen,absen,0
Hadir,hadir,0
gerceppp,gerceppp,0
Halo joko,halo joko,0
Hader bosku siantar.,hader bosku siantar,0
Pertama,pertama,0
Minimal sehari 1 video lah bg,minimal sehari 1 video lah bg,0
Pertama,pertama,0
Pertama bang il,pertama bang il,0
Absen 100 org pertama sobat burung,absen 1oo org pertama sobat burung,0
Lanjut tros bang bikin Vidio champing di hutan bang,lanjut tros bang bikin vidio champing di hutan bang,0
"ga ada badget buat kesana bang, wkwk",ga ada badget buat kesana bang wkwk,0
Iya tukar latar tempat shooting Nya,iya tukar latar tempat shooting nya,0
masokk,masokk,0
sapa dong bang,sapa dong bang,0
mantul,mantul,0
Menyala abangku🔥,menyala abangku,0
Pin dong bng,pin dong bng,0
awak pertama sobat burung,awak pertama sobat burung,0
Kok syahril gk prnh nmpak lgi,kok syahril gk prnh nmpak lgi,0
Keseratos,keseratos,0
Pertama,pertama,0
Pertama,pertama,0
First,first,0
Pertama bg,pertama bg,0
pertama bang am🎉,pertama bang am,0
Pertama Abang nda🔥,pertama abang nda,0
oh nooo,oh nooo,0
No 1😂,no 1,0
Pertama Abang awak😂😂🎉🎉🎉,pertama abang awak,0
pertama bg,pertama bg,0
First 🎉🎉,first,0
Pertama kali koncet,pertama kali koncet,0
Pertama lek,pertama lek,0
Pertama gelo,pertama gelo,0
Pertama sobat,pertama sobat,0
"Sering""upload dengan durasi panjang abg ku",sering upload dengan durasi panjang abg ku,0
Ocikmu suruh BKIN komedi lucu gni😂😂,ocikmu suruh bkin komedi lucu gni,0
Setuju wak,setuju wak,0
S E T U J U❤❤❤,setuju,0
bapak kau suruh buat...dikira mudah kali y,bapak kau suruh buat dikira mudah kali y,0
ini termasuk cepat bang seminggu 2-3 kali uplod,ini termasuk cepat bang seminggu 2 3 kali uplod,0
​@D4F44 Ajak bapak kau sini berantam,ad4f44 ajak bapak kau sini berantam,0
​@alipluvv sini bapak kau ama bapakku berantam,aalipluw sini bapak kau ama bapakku berantam,0
@rizkipratama7206 ampun BG jago,arizkipratama72o6 ampun bg jago,0
@rizkipratama7206 ditengok konteks permasalahan kwn jgn sok preman pajak kau,arizkipratama72o6 ditengok konteks permasalahan kwn jgn sok preman pajak kau,0
@rizkipratama7206 kau aj SNI kuajak maen,arizkipratama72o6 kau aj sni kuajak maen,0
"@D4F44 Lah ayokla , medan ini dimana kau rupanya?",ad4f44 lah ayokla medan ini dimana kau rupanya,0
@D4F44 dimana kau rupanya? ayokla,ad4f44 dimana kau rupanya ayokla,0
@rizkipratama7206 Palembang ready ni bosss SNI aj no wa mu bujang enam,arizkipratama72o6 palembang ready ni bosss sni aj no wa mu bujang enam,0
Se7😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅,se7,0
Kan bersambung paooook,kan bersambung paooook,0
@D4F44 Dmna kau rupanya oi? ayok maen kita,ad4f44 dmna kau rupanya oi ayok maen kita,0
@D4F44 ayok maen kita kontol,ad4f44 ayok maen kita kontol,0
@D4F44 Iya kenapa rupanya ayok maen kita,ad4f44 iya kenapa rupanya ayok maen kita,0
@D4F44 Mau maen dmna kita?,ad4f44 mau maen dmna kita,0
Suruk bpk kw,suruk bpk kw,0
bapk kau aja​@D4F44,bapk kau aja ad4f44,0
Minimal Donasi lah,minimal donasi lah,0
setuju abang ku,setuju abang ku,0
@D4F44 Jd maen ga ni kimak,ad4f44 jd maen ga ni kimak,0
Lu kira gampang bikin konten kek gini bujang,lu kira gampang bikin konten kek gini bujang,0
pertama ABG awak,pertama abg awak,0
Pertama bang,pertama bang,0
