Comment,comment_cleaned,label
12:41 Tolol 😂,12 41 tolol,0
nah gini seru nih editannya,nah gini seru nih editannya,0
Rudal dari para Om-Om Genit Mencari Sarang Bunda DoraEncol😂😂,rudal dari para om om genit mencari sarang bunda doraencol,0
Komandan tempur,komandan tempur,0
"BAGAIMANA INDONESIA MAU MAJU KETUANYA AJA KAYAK GITU, BABI BUJANG ENAM",bagaimana indonesia mau maju ketuanya aja kayak gitu babi bujang enam,0
12:23,12 23,0
Main nya jangan asal asalan . ML mainnya skrg lagi susah,main nya jangan asal asalan ml mainnya skrg lagi susah,0
Ternyata pascol ga bisa maiiin,ternyata pascol ga bisa maiiin,0
bwahaha,bwahaha,0
Bang kali kali Main ff lah,bang kali kali main ff lah,0
Akhirnya 😅,akhirnya,0
bangsaaaaatttt.....Keram anjirr perut gw ngakak mulu....😂😅,bangsaaaaatttt keram anjirr perut gw ngakak mulu,0
12:27 hentai,12 27 hentai,0
Request pake gloo😂😂,request pake gloo,0
Kapan kapan coba bikin konten kill bang pascol 100x,kapan kapan coba bikin konten kill bang pascol 1oox,0
beneran dirudal😭,beneran dirudal,0
Bang coba lock bang pascol nya pake Marcel bang,bang coba lock bang pascol nya pake marcel bang,0
pascol jomokerto,pascol jomokerto,0
Lu toxin mulu,lu toxin mulu,0
Wkwkwkw tentara mana ini woee 🤣,wkwkwkw tentara mana ini woee,0
Lain kali bang wi buat tragedi 25,lain kali bang wi buat tragedi 25,0
Bang aku kangen sama mu,bang aku kangen sama mu,0
12:42 tololnya imut bngt🤣,12 42 tololnya imut bngt,0
https://youtube.com/shorts/AQvRoQROvuY?si=sE_jQf2bgcMt7Oqe  tuh konten,https youtube com shorts aqvroqrovuy si se jqf2bgcmt7oqe tuh konten,0
hahahhaha keren pula editingnya... 😂😂😂,hahahhaha keren pula editingnya,0
Menyambut tahun baru 🎉🎉🎉pas col prustasi,menyambut tahun baru pas col prustasi,0
Coba bug marsel ama barat bg,coba bug marsel ama barat bg,0
5:30 pascol batuk,5 3o pascol batuk,0
Pling suka konten bang Gerrad prank pascol😭😭🤭,pling suka konten bang gerrad prank pascol,0
"Subscribe elit tapi donate no elit , sekelas subscribe 5jt lebih gtu donate cuman 500rban doang dasar pelit 🥴",subscribe elit tapi donate no elit sekelas subscribe 5jt lebih gtu donate cuman 5oorban doang dasar pelit,0
Cape ketawa setan😂,cape ketawa setan,0
Bang Gerrard. Kurangi dikit ya kata kata hewannya.,bang gerrard kurangi dikit ya kata kata hewannya,0
yg lucu mah pascol ngomong bhs jepang! wkwkwkw,yg lucu mah pascol ngomong bhs jepangi wkwkwkw,0
Kesenangan sehabis lebaran 😂😂😂,kesenangan sehabis lebaran,0
😂😂,,0
Betapa viral nya yg ini😂 pascol bahan vidoe short😅,betapa viral nya yg ini pascol bahan vidoe short,0
Sampai keluar bahasa Korea nya😂😅😅😅,sampai keluar bahasa korea nya,0
lagi,lagi,0
Demen bgt nge lock si botak,demen bgt nge lock si botak,0
Yg ditunggu.😂.. kelaz bang,yg ditunggu kelaz bang,0
kurang 3 lg tuh d3athnya pascol wkwkwkk,kurang 3 lg tuh d3athnya pascol wkwkwkk,0
"bang boleh request lock orang lagi gak bang? gw ada line up nya. Jadi semua hero nya full slow, bikin orang kesel.  Jungle : Aulus Mid : Novaria Gold : Hanabi Roam : Estes Exp : Valir",bang boleh request lock orang lagi gak bang gw ada line up nya jadi semua hero nya full slow bikin orang kesel jungle aulus mid novaria gold hanabi roam estes exp valir,0
bisa di coba,bisa di coba,0
​​@Gerradwijaya08 saya tunggu abg kuhh.,agerradwijayao8 saya tunggu abg kuhh,0
Apaan.. Ngisi akun id nya aja kagak bisa.. Padahal udh bener.. Malah muncul validasi X 😏,apaan ngisi akun id nya aja kagak bisa padahal udh bener malah muncul validasi x,0
Santet online tuh,santet online tuh,0
"Info build+emblem 🗿, sakit bet sekali tembak sisa seperempat 🗿🗿",info build emblem sakit bet sekali tembak sisa seperempat,0
Ketawa aku liat pascolll,ketawa aku liat pascolll,0
Bng coba lock sampe die 25+ biar lebih parah dari axcyyyl.,bng coba lock sampe die 25 biar lebih parah dari axcyyyl,0
"Perut gua sakit co😂😂😂,🤣🤣🤣🤣",perut gua sakit co,0
🤣🤣🤣🤣🤣🤣🤣🤣🤣,,0
Semenjak ad kliper konten yg dibuat ytbernya jdi kurang,semenjak ad kliper konten yg dibuat ytbernya jdi kurang,0
g,g,0
Jangan pascol mulu bang gerad GTA udah lama ga nonton,jangan pascol mulu bang gerad gta udah lama ga nonton,0
ANJING ANJING ANJING ANJING ANJING ANJING ANJING ANJING ANJING,anjing anjing anjing anjing anjing anjing anjing anjing anjing,0
anjing ngakak bhs jepang wkwkw,anjing ngakak bhs jepang wkwkw,0
lamaa,lamaa,0
Ini dia yang gua tunggu nyiksa pascol Ampe trauma 😂,ini dia yang gua tunggu nyiksa pascol ampe trauma,0
Mana intromu yg kaya biasanya bangg??,mana intromu yg kaya biasanya bangg,0
"Makin toxik sekarang ya , lanjutkan",makin toxik sekarang ya lanjutkan,0
"😂ibrtkan posisi Israwel saat ni ketua naga hitam di tembak rudal semua dri iran dimana"" gak bisa kemana"" 3 Hero jarak jauh Ad grenjer ada Lesley dll 😂",ibrtkan posisi israwel saat ni ketua naga hitam di tembak rudal semua dri iran dimana gak bisa kemana 3 hero jarak jauh ad grenjer ada lesley dll,0
Bang main bareng onic full team dong sama kayak clan A4A,bang main bareng onic full team dong sama kayak clan a4a,0
Akhir.nya yang di saya tunggu* datang lagi..,akhir nya yang di saya tunggu datang lagi,0
rad cobain combo marsel buat bikin musuh kesal😂,rad cobain combo marsel buat bikin musuh kesal,0
Editan nya gokil gelooo,editan nya gokil gelooo,0
bang cobain main game roblox,bang cobain main game roblox,0
Mana konten GTA mu itu wok,mana konten gta mu itu wok,0
Full Ngakak 🤣,full ngakak,0
"ga kapok' anj , masi aja mju mju😭",ga kapok anj masi aja mju mju,0
Bang coba meta marcel x Granger bang sudah like,bang coba meta marcel x granger bang sudah like,0
Yaelah bang bang jgn bangga menang lwn darksistem heran dah. Bangga tu menang lwn pro player,yaelah bang bang jgn bangga menang lwn darksistem heran dah bangga tu menang lwn pro player,0
Pascol bisa bahasa jepang😂😂😂,pascol bisa bahasa jepang,0
Jujur editor tingkat dewa sih..,jujur editor tingkat dewa sih,0
Favorit nihh buat tawa tawa ndiri apalagi si pascol korban nya,favorit nihh buat tawa tawa ndiri apalagi si pascol korban nya,0
Di gamingpedia ada Roblox sama ml kan?,di gamingpedia ada roblox sama ml kan,0
TANPA GERRAR PASCOL TAK PERNAH LAGI EMOSI!!! KWKWKWKWKW,tanpa gerrar pascol tak pernah lagi emosiiii kwkwkwkwkw,0
😂😂 Cok,cok,0
keren kak menghibur. ditunggu content berikut nya,keren kak menghibur ditunggu content berikut nya,0
"3.0 skor si Pascol 😂😂😂 c Derita nya, kebahagian orang2",3 o skor si pascol c derita nya kebahagian orang2,0
Bg main gta lagi,bg main gta lagi,0
0:20  bang bikin combo Marcel sama Franco sama Johnson,o 2o bang bikin combo marcel sama franco sama johnson,0
Pascol miya kena hantaman rudal 😂😂,pascol miya kena hantaman rudal,0
bang adalah daget,bang adalah daget,0
"Kalau boleh kasih saran bang,adain have fun kek gini tapi main setempat gitu bang,jadi tim lu sama pascol satu tempat gitu kek nya bakal tambah seru dah asli,ga perlu di outdoor cukup di rumah lu atau di pascol nya aja,penasaran gw reaksi marah konyol nya gmn pasti kocak parah🤣",kalau boleh kasih saran bang adain have fun kek gini tapi main setempat gitu bang jadi tim lu sama pascol satu tempat gitu kek nya bakal tambah seru dah asli ga perlu di outdoor cukup di rumah lu atau di pascol nya aja penasaran gw reaksi marah konyol nya gmn pasti kocak parah,0
ribet lu,ribet lu,0
"​@SitiJuhairiah-c9fiya, kebanyakan mau nya.",asitijuhairiah c9fiya kebanyakan mau nya,0
"​@indradwiana4280 saran dongo, tau saran ga sih? Belajar lg bg, makanya sekolah jgn sampe gerbang doang 😹",aindradwiana428o saran dongo tau saran ga sih belajar lg bg makanya sekolah jgn sampe gerbang doang,0
"Bisa bedain saran sama banyak mau nya ga goofy?ibarat lu punya bisnis nih contoh bang gerard berkembang dan lu stuck disitu"" aja karna anti kritik dan saran,tujuan nya kan supaya banyak inovasi,sama resiko blind spot,kalau pemikiran lu begitu kapan mau berkembang nya,be smart bro dah jaman modern gini.",bisa bedain saran sama banyak mau nya ga goofy ibarat lu punya bisnis nih contoh bang gerard berkembang dan lu stuck disitu aja karna anti kritik dan saran tujuan nya kan supaya banyak inovasi sama resiko blind spot kalau pemikiran lu begitu kapan mau berkembang nya be smart bro dah jaman modern gini,0
​@SitiJuhairiah-c9fbocil dongo,asitijuhairiah c9fbocil dongo,0
Brisik,brisik,0
Demm,demm,0
​@SitiJuhairiah-c9fdia cuma kasih saran apa salahnya,asitijuhairiah c9fdia cuma kasih saran apa salahnya,0
​@Mas_Ben77 lu yg brisik,amas ben77 lu yg brisik,0
banyak ngatur bocil,banyak ngatur bocil,0
"Banyak mau lu, bayar kagak",banyak mau lu bayar kagak,0
"SDM"" diot anti kritik",sdm diot anti kritik,0
Yapping yapping,yapping yapping,0
Dia ngasih saran doang,dia ngasih saran doang,0
Logika aja mah Udh gak mungkin apalagi temu semua hedeh,logika aja mah udh gak mungkin apalagi temu semua hedeh,0
"Itu bukan saran dan kritik itu nyuruh wkwk banyak mau bocil, ada juga lu yg anti kritik, dikomen yg lain lu ga terima tapi ngatain orang anti kritik wkwkwk kocak. Penonton gratisan aja repot lu.",itu bukan saran dan kritik itu nyuruh wkwk banyak mau bocil ada juga lu yg anti kritik dikomen yg lain lu ga terima tapi ngatain orang anti kritik wkwkwk kocak penonton gratisan aja repot lu,0
"Sabar ya bang, yg komen otak minus semua",sabar ya bang yg komen otak minus semua,0
Anak monyet komen .ngatur orang,anak monyet komen ngatur orang,0
terdeteksi 90% yg komen disini sdm tiktok,terdeteksi 9o yg komen disini sdm tiktok,0
"​@sawadikupsaran dibilang ngantur, kalo lu bukan bocil berarti orang tua bodoh😂",asawadikupsaran dibilang ngantur kalo lu bukan bocil berarti orang tua bodoh,0
​@rahmathidayat-hj6oungetik apa broo,arahmathidayat hj6oungetik apa broo,0
"Kalo bole kasih saran, mending lu aja bang yang ada in.. lu undang pascol ke rumah lu ajakin cs sama tim lu..  Dan lu liat hasil nya sendiri..  Inti nya kasih saran bole tapi pakek otak lah, lu siapa dan bang gerard siapa, mau kasih saran ikan cara berenang",kalo bole kasih saran mending lu aja bang yang ada in lu undang pascol ke rumah lu ajakin cs sama tim lu dan lu liat hasil nya sendiri inti nya kasih saran bole tapi pakek otak lah lu siapa dan bang gerard siapa mau kasih saran ikan cara berenang,0
"​@AldyAl-m5mkalau elu pinter, mungkin paham, tapi sayang nya elu gak pinter",aaldyal m5mkalau elu pinter mungkin paham tapi sayang nya elu gak pinter,0
"Selain donatur ,dilarang ngatur ya kids",selain donatur dilarang ngatur ya kids,0
​@brann-02komen sendiri bales sendiri aliG lo,abrann o2komen sendiri bales sendiri alig lo,0
Banyak bacod kau dek,banyak bacod kau dek,0
Ngomong apa sih,ngomong apa sih,0
Ribet,ribet,0
"​@brann-02bang, lu nggak bakal kuat jadi pebisnis bang, saran gw, kerja jadi pns aja bang, tinggal kerja nggak usah sarah",abrann o2bang lu nggak bakal kuat jadi pebisnis bang saran gw kerja jadi pns aja bang tinggal kerja nggak usah sarah,0
​@Mr.Katroksarahh apaan sarahhh?,amr katroksarahh apaan sarahhh,0
Sok ngtur bocik,sok ngtur bocik,0
Ga ada sejarah Gerard gameplay sambil facecam,ga ada sejarah gerard gameplay sambil facecam,0
​@AldyAl-m5mserah bocil bocil bodoh saja lah,aaldyal m5mserah bocil bocil bodoh saja lah,0
malas,malas,0
"Penonton pascol bukan buat seneng2.. Semakin dia menderita kami semakin senang.. Simpan aja ide mu kawan .. Gerrard gak boleh 1 team sama pascol, semakin pascol emosi semakin bnyak pundi pundi.. Ini baru namanya bisnis 😂",penonton pascol bukan buat seneng2 semakin dia menderita kami semakin senang simpan aja ide mu kawan gerrard gak boleh 1 team sama pascol semakin pascol emosi semakin bnyak pundi pundi ini baru namanya bisnis,0
diem aja bg berisik,diem aja bg berisik,0
"Bocil² dongo, tau nya ribut doang, masalah kecil dibesarkan, emg peak.",bocil2 dongo tau nya ribut doang masalah kecil dibesarkan emg peak,0
"ga boleh, saran ga guna",ga boleh saran ga guna,0
hrusnya lebih ngeselin klo pke marsel😂,hrusnya lebih ngeselin klo pke marsel,0
16:08 Alus banget erico 😂,16 o8 alus banget erico,0
Editan nya keren banget sih 😂😂😂,editan nya keren banget sih,0
Ini part baru atau telat post bang gerad,ini part baru atau telat post bang gerad,0
Knp kgk pake xavier bg,knp kgk pake xavier bg,0
Pascol kosplay anceloti,pascol kosplay anceloti,0
bang coba pakai marcel terus combo sama change dan granger,bang coba pakai marcel terus combo sama change dan granger,0
pascol byk skinnya😮😂,pascol byk skinnya,0
Mode tel aviv pascol,mode tel aviv pascol,0
Malah opening cocomelon 😂😂,malah opening cocomelon,0
Sengaja banget si pascol,sengaja banget si pascol,0
izin clip max,izin clip max,0
tumben gada daget,tumben gada daget,0
Bjir Lesley auto aim,bjir lesley auto aim,0
Rudal canggih 😂,rudal canggih,0
"Sumpahh seruu bngtt ini BG,, terhiburr😂😂",sumpahh seruu bngtt ini bg terhiburr,0
13:48 pov : ronaldo euro 2016😂,13 48 pov ronaldo euro 2o16,0
konten gta 5 kapan bang,konten gta 5 kapan bang,0
Editor Gerrad Wijaya kerenn sih bisa sampe ngomong jepang gtu 👍👍 dan jdi tentara di rudali 😂,editor gerrad wijaya kerenn sih bisa sampe ngomong jepang gtu dan jdi tentara di rudali,0
Intro awal 1:2 pascol cosplay jdi tentara tempur lawan flamshott dan novayanto 👍👍 seru si liat pascol yg emosi bgtu 😂🤣,intro awal 1 2 pascol cosplay jdi tentara tempur lawan flamshott dan novayanto seru si liat pascol yg emosi bgtu,0
iran battleground 🗿,iran battleground,0
5:29 pascolll ksell parahh panikk jga itu wkwk🫵😂🤣,5 29 pascolll ksell parahh panikk jga itu wkwk,0
"SALAMIN PASCOL 😅 "" MIYA HERO GOBLOK "" 😂",salamin pascol miya hero goblok,0
4:03 Ngakak pascol japanese mode 🤣🤣 gak kuat mau nahan ketawa akhir.nya bablas 🤣🤣,4 o3 ngakak pascol japanese mode gak kuat mau nahan ketawa akhir nya bablas,0
Kurang savier,kurang savier,0
Harusnya sih combo marcel sama hero tembakan partikel semua biar lebih berasa ngetrollnya 😂,harusnya sih combo marcel sama hero tembakan partikel semua biar lebih berasa ngetrollnya,0
Cover ❌ Kafir ✔️,cover kafir,0
Menit 4:42 mati Eudora masih 0 padahal dia juga mati pas itu,menit 4 42 mati eudora masih o padahal dia juga mati pas itu,0
Hah iya kok bisa gitu,hah iya kok bisa gitu,0
​@gebisasamolikek nya itu ngebug😂,agebisasamolikek nya itu ngebug,0
Pas dilihat dia blom mati makanya kda nya blom berubah tpi klo kita keluar baru lihat lagi udh nambah kok. Gua sering gitu,pas dilihat dia blom mati makanya kda nya blom berubah tpi klo kita keluar baru lihat lagi udh nambah kok gua sering gitu,0
Makan tuh rudal iran,makan tuh rudal iran,0
Si gerald Bujang  6 😂😂😂😂   Kata Pascol,si gerald bujang 6 kata pascol,0
kratos main miya lohya,kratos main miya lohya,0
next marcel ga si bang wkwk😂,next marcel ga si bang wkwk,0
Ngakak Cok 😂😂,ngakak cok,0
Bng nanti prank pascol lagi pake combo Marcel 🤭,bng nanti prank pascol lagi pake combo marcel,0
Sakit amat novanya bang,sakit amat novanya bang,0
Ketika pascol tersiksa kita semua bahagia😂😅😅,ketika pascol tersiksa kita semua bahagia,0
Jir pascol bhs jepang lawak jg 🤣,jir pascol bhs jepang lawak jg,0
Wkwkwkwkwkwkwk hari hari ini masa gak ada pascol lgi 😎😎😎😎,wkwkwkwkwkwkwk hari hari ini masa gak ada pascol lgi,0
Kerjain jonathan liandi bang,kerjain jonathan liandi bang,0
kaya gini make hero baru bagus tuh,kaya gini make hero baru bagus tuh,0
lagi bang,lagi bang,0
Semakin pascoll terbantaiiii kita semua happyyyyyyyyy... bangett maksih bang gerrad 😂🎉😂🎉😂🎉😂🎉😂🎉😂🎉😂🎉,semakin pascoll terbantaiiii kita semua happyyyyyyyyy bangett maksih bang gerrad,0
"permisi bang, mau kasih saran nih, kan yt nya bang pascol ngga bisa di cairin tuh, nah kalo bang gerrad Collab, hasil video collabnya di bagi sama bang pascol bang🙏🏻🙏🏻 sebelumnya saya minta kalau lancang bang🙏🏻",permisi bang mau kasih saran nih kan yt nya bang pascol ngga bisa di cairin tuh nah kalo bang gerrad collab hasil video collabnya di bagi sama bang pascol bang sebelumnya saya minta kalau lancang bang,0
Elu adek nya pascol ya ?🤣🤣,elu adek nya pascol ya,0
"​@rozinuari6361busettt, lu kaga tau?, gua calon penerus naga hitam nih😎🤣",arozinuari6361busettt lu kaga tau gua calon penerus naga hitam nih,0
😂😂😂 gak bisa stop cekikikan bjirr,gak bisa stop cekikikan bjirr,0
Spill emblem dan buildnya bg gerrad,spill emblem dan buildnya bg gerrad,0
12:41😂😂,12 41,0
"Ah ebih murah top up di vygaming, barusan gua liat mahal2",ah ebih murah top up di vygaming barusan gua liat mahal2,0
Momen ini paling josss🔥🔥🔥,momen ini paling josss,0
editor 👍,editor,0
BELUM PERNAH GUA SEPUAS INI NGELIATNYA,belum pernah gua sepuas ini ngeliatnya,0
Wkwkwk komodo tepar di bom... 😅😅😅,wkwkwk komodo tepar di bom,0
Paling senang liat Ketua tersiksa 🤣🤣🤣🤣🤣,paling senang liat ketua tersiksa,0
bang konten gta 5 lagi dungg,bang konten gta 5 lagi dungg,0
Lama bet,lama bet,0
Mana ni konten gta v nya min 😢,mana ni konten gta v nya min,0
Akhirnya yang ditunggu tunggu.,akhirnya yang ditunggu tunggu,0
bang gua bilang hero baru marcel dirilis hanya untuk di ban 😂😂😂😂anjay,bang gua bilang hero baru marcel dirilis hanya untuk di ban anjay,0
kelas ketua naga hitam hahahaha,kelas ketua naga hitam hahahaha,0
"harusnya Freya di ganti Aldous biar ada yang bukain map,kan bisa tabrak pake ulti😂",harusnya freya di ganti aldous biar ada yang bukain map kan bisa tabrak pake ulti,0
4:03 ngakak jing pascol pake bahasa jepang🤣🤣🤣,4 o3 ngakak jing pascol pake bahasa jepang,0
16:01 buat tragedi 30 lah kayak Jonathan liandi,16 o1 buat tragedi 3o lah kayak jonathan liandi,0
Ngakak gua sama pascol,ngakak gua sama pascol,0
12:11 : bahasa mars,12 11 bahasa mars,0
Lagi nonton di jam 22,lagi nonton di jam 22,0
Anjing sudah part 9 pascol tersiksa,anjing sudah part 9 pascol tersiksa,0
4:02  Pascol Ngomong bhs jepang..ini membuat ketawaku pecah 😂😂😂😂...  7:39  pascol cosplay TNI 😂😂😂  8:29 😂😂😂 Pascol Berubah jadi gosong  9:17  Pascol berubah marah tapi keliatan imut..😂😂  10:09  Pascol mengkofirmasi Tekadnya Naga Hitam..😂😂😂  12:06 Pascol udah ngomong bhsa russia sampe emosi bikin lucu😂😂😂  13:49 Direktur Pascol marah ii 😂😂😂  14:58  Pascol marah ii sampe meledaww..😂😂😂  15:40  Puncaknya 😂😂😂😂 Coklat😂😂😂😂...,4 o2 pascol ngomong bhs jepang ini membuat ketawaku pecah 7 39 pascol cosplay tni 8 29 pascol berubah jadi gosong 9 17 pascol berubah marah tapi keliatan imut 1o o9 pascol mengkofirmasi tekadnya naga hitam 12 o6 pascol udah ngomong bhsa russia sampe emosi bikin lucu 13 49 direktur pascol marah ii 14 58 pascol marah ii sampe meledaww 15 4o puncaknya coklat,0
Editor naek gaji sih ini,editor naek gaji sih ini,0
bajingan emang wkwkwk jadi ngomong jepang,bajingan emang wkwkwk jadi ngomong jepang,0
😂😂😂😂,,0
Langsung ilang lo beby🤣🤣,langsung ilang lo beby,0
JABLAI HITAM,jablai hitam,0
Next GTA bg,next gta bg,0
Ini mah ditembak artileri ini mah,ini mah ditembak artileri ini mah,0
11:51 lu pikir lu berhasil kabur wkwkk😂,11 51 lu pikir lu berhasil kabur wkwkk,0
"Njir bisa gitu yak bisa bahasa japun, gg sih editingnya",njir bisa gitu yak bisa bahasa japun gg sih editingnya,0
Ingatkan saya sama erik ten hag di bantai 7-0😅😅😅😅,ingatkan saya sama erik ten hag di bantai 7 o,0
bg coba lock bang pascol pakai combo marcel+change+grager+Beatrix,bg coba lock bang pascol pakai combo marcel change grager beatrix,0
🤣🤣🤣,,0
Yah😢 gagal pecahkan rekor 25 PASCOL,yah gagal pecahkan rekor 25 pascol,0
"Kapan konten buru citer bg,soalnya kangen",kapan konten buru citer bg soalnya kangen,0
1:59 keinget satu rt😂😂,1 59 keinget satu rt,0
"Masih belum keluar kekuatan dari dalam ny naga hitam, msh bisa sabar acol wkkwkw",masih belum keluar kekuatan dari dalam ny naga hitam msh bisa sabar acol wkkwkw,0
"Suka bngt konten nyiksa pascol, lanjut terus aku nungguin sampai berpart part lainya bang❤😂",suka bngt konten nyiksa pascol lanjut terus aku nungguin sampai berpart part lainya bang,0
Lanjut siksa pascol terus😂,lanjut siksa pascol terus,0
pak rikoo yangg kerja paling Kerass 😂😂😂,pak rikoo yangg kerja paling kerass,0
Parah😂😂😂,parah,0
kasihan tapi lucu 😢,kasihan tapi lucu,0
"wkwk,missile era",wkwk missile era,0
MANA RP YANG KAU JANJIKAN ITU WOK,mana rp yang kau janjikan itu wok,0
lock sampe 30 bang biar pecah rekor dia di axcyyl 🤣,lock sampe 3o bang biar pecah rekor dia di axcyyl,0
Yesss akhirnya Gerrad kembali dengan ayank acol🗿,yesss akhirnya gerrad kembali dengan ayank acol,0
Dari jpn tiba tiba join rusia ura ura😂😂😂,dari jpn tiba tiba join rusia ura ura,0
bg lock Pascol pake combo Marcel,bg lock pascol pake combo marcel,0
bang gta bang,bang gta bang,0
Cobain bug baras marcel,cobain bug baras marcel,0
trio lampu merah is real,trio lampu merah is real,0
7:47 bang kenapa senyum???,7 47 bang kenapa senyum,0
Gak pernah gagal kalo udah konten nyiksa pascol 😂😂😂,gak pernah gagal kalo udah konten nyiksa pascol,0
gg,gg,0
Counter alami pascol adalah gerrad Wijaya 😂😂,counter alami pascol adalah gerrad wijaya,0
Panjang kali promosenya,panjang kali promosenya,0
minal aidzin walfaizin mohon maaf lahir dan batin bng indra maaf jika ada perkataan yg kurng mengenakan,minal aidzin walfaizin mohon maaf lahir dan batin bng indra maaf jika ada perkataan yg kurng mengenakan,0
Wwkakakakakkaka,wwkakakakakkaka,0
selamat idul Fitri mohon maaf lahir dan batin ya bang,selamat idul fitri mohon maaf lahir dan batin ya bang,0
"Bang,napa gak buat pascol mati 30 bang😂😂😂😂",bang napa gak buat pascol mati 3o bang,0
Wkwkwkwk sering2 ngab ngerjain Pascol 😂😂😂,wkwkwkwk sering2 ngab ngerjain pascol,0
Game Horor horor horor,game horor horor horor,0
😂❤,,0
minal aidzin walfaizin kalau nga ada THR nga aku maffin,minal aidzin walfaizin kalau nga ada thr nga aku maffin,0
wkwkwkw ada aja editannya bjir wkwk,wkwkwkw ada aja editannya bjir wkwk,0
editan makin syahdu,editan makin syahdu,0
"Rikwes bang Mode iran Grenjer,lesli,Klin ,Estes novaria",rikwes bang mode iran grenjer lesli klin estes novaria,0
iklan nya ganggu banget anjing,iklan nya ganggu banget anjing,0
Next bikin mati 30 bang gerrd,next bikin mati 3o bang gerrd,0
Bang sering sering ngonten bang,bang sering sering ngonten bang,0
Ini yang Di tunggu tunggu konten gini bang lucu wkwk😂🎉,ini yang di tunggu tunggu konten gini bang lucu wkwk,0
Bikin konten main rank dong bang seru pasti,bikin konten main rank dong bang seru pasti,0
Anaknya mas moonton ini 😂😂si bapak gerad Wijaya tau aja ada bug baru😂😂,anaknya mas moonton ini si bapak gerad wijaya tau aja ada bug baru,0
Apakah hari minggu benar benar GTA? ,apakah hari minggu benar benar gta,0
GTA geam ape lah 🗿,gta geam ape lah,0
Harusnya pake Marcel BG😂,harusnya pake marcel bg,0
Bersih kali mulut di botak ni kalau gmg,bersih kali mulut di botak ni kalau gmg,0
Jir ai bahasa jepang lucu bet,jir ai bahasa jepang lucu bet,0
Ini di custom apa rank sih,ini di custom apa rank sih,0
Rudal balistik 😂😂😅,rudal balistik,0
Info THR bang😅,info thr bang,0
Akwowkwowk dia emosi beneran wak,akwowkwowk dia emosi beneran wak,0
Bikin prenk pascol aj  k seru ini yg gw tungguin,bikin prenk pascol aj k seru ini yg gw tungguin,0
Pas dirubah ke bahasa jepang wkwkwk asli ngakak bener bang 😂😂😂,pas dirubah ke bahasa jepang wkwkwk asli ngakak bener bang,0
Tolol nya imut X🤣🤣,tolol nya imut x,0
Bujang enam baby,bujang enam baby,0
Lah omped mau top up🗿,lah omped mau top up,0
Ngakak para sih 😂😂😂😂,ngakak para sih,0
13:46😅😅😅,13 46,0
Kebanyakn typo mlah rungkad😂😂,kebanyakn typo mlah rungkad,0
Collab trs bro SM pascol biar tensinya naik trs itu yg gw suka 😊😊😊😊,collab trs bro sm pascol biar tensinya naik trs itu yg gw suka,0
PJ Pascol Japan 😂😂😂,pj pascol japan,0
8:43 tolong saya pak jokowi,8 43 tolong saya pak jokowi,0
😂😂😂..ML tnpa pascol mna seru,ml tnpa pascol mna seru,0
Keadaan pascol gimana ya,keadaan pascol gimana ya,0
Maling ubi 😂,maling ubi,0
kok aku bahagia ya lihat pembantaian ini,kok aku bahagia ya lihat pembantaian ini,0
itu baha jepangnya bener kah,itu baha jepangnya bener kah,0
Kurang kimmy 😂,kurang kimmy,0
Lgi lgi 22 😂,lgi lgi 22,0
"Udh paling pas ini pascol zionis di kirim rudal teruss, gass teruss",udh paling pas ini pascol zionis di kirim rudal teruss gass teruss,0
Minal Aidin wal fa'izin mohon maaf lahir dan batin 😅😅,minal aidin wal fa izin mohon maaf lahir dan batin,0
Ide lu keren,ide lu keren,0
🤣🤣🤣🤣,,0
Bg coba pakek bug marcel franco ama jonshon,bg coba pakek bug marcel franco ama jonshon,0
"Pecahin rekor tragedi 26 pascol,jadiin tragedi 30 pascol",pecahin rekor tragedi 26 pascol jadiin tragedi 3o pascol,0
Wkwkwk ketua naga Hitam marah marah gais 🤣 Itulah yang netijen suka 😂,wkwkwk ketua naga hitam marah marah gais itulah yang netijen suka,0
Suka bngt org ini nyiksa pascol😂😂,suka bngt org ini nyiksa pascol,0
Harus pake Marcel,harus pake marcel,0
Hiburan habis silahturahmi 😂,hiburan habis silahturahmi,0
Saran bang biar lebih menantang main ketemu di base pascol atau bas eluhh,saran bang biar lebih menantang main ketemu di base pascol atau bas eluhh,0
maen gta lagi dong bang gerard,maen gta lagi dong bang gerard,0
Yg di tunggu,yg di tunggu,0
Harusnya tanknya tim pascol Lolita. 😅,harusnya tanknya tim pascol lolita,0
Semakin tersiksa pascol semakin bahagia pemirsa 😂😂,semakin tersiksa pascol semakin bahagia pemirsa,0
"""Tolol"" Nak UwU banget",tolol nak uwu banget,0
Mantap bg semngat terus bg ngonten nya ❤,mantap bg semngat terus bg ngonten nya,0
Biarpun udah nonton di canel pasukan pascol & pascolnya sendiri..tetep gua tonton yg punya hajat... Semangat terus untuk menyiksa pascolnya 😂😂,biarpun udah nonton di canel pasukan pascol pascolnya sendiri tetep gua tonton yg punya hajat semangat terus untuk menyiksa pascolnya,0
D tambah pake hero marcel auto banting kursi pacol wkwkwkekekeek,d tambah pake hero marcel auto banting kursi pacol wkwkwkekekeek,0
Numpang tanya gimana cara mengembalikan akun akibat lupa email,numpang tanya gimana cara mengembalikan akun akibat lupa email,0
"wkwkwk, kocak njir",wkwkwk kocak njir,0
