Comment,comment_cleaned,label
Disinilah kita semakin butuh Timothy Ronald ❤,disinilah kita semakin butuh timothy ronald,0
Uangnya?,uangnya,0
"Kalau mau senggol Timothy minimal punya Macleren,. Karna yg masih dibawah Timothy gak berhak skeptis.",kalau mau senggol timothy minimal punya macleren karna yg masih dibawah timothy gak berhak skeptis,0
Next buat video rekening di belokir ngak bisa berobat,next buat video rekening di belokir ngak bisa berobat,0
"sodara gw ada yg seperti ini...ngeri jadinya bro.nilai semua org hanya dri materi. ada org ngambek dikira iri,ada sodara berkunjung dikira lg minta uang...",sodara gw ada yg seperti ini ngeri jadinya bro nilai semua org hanya dri materi ada org ngambek dikira iri ada sodara berkunjung dikira lg minta uang,0
Timothy EMG ajng,timothy emg ajng,0
"Kreatif.....timot paling bilang...lu bego, malas, coli aja",kreatif timot paling bilang lu bego malas coli aja,0
Hahaha mantap Sekali,hahaha mantap sekali,0
THE KINGS OF CRYPTO INDONESIA ❎  THE KINGS OF HAUS VALIDASI INDONESIA ✅,the kings of crypto indonesia the kings of haus validasi indonesia,0
Kereeennn,kereeennn,0
😂😂😂,,0
"Dia itu kaya hasil pencucian uang para pejabat, hasil korupsi😂",dia itu kaya hasil pencucian uang para pejabat hasil korupsi,0
yg gua heran kenapa si timonty ronald tu suka hina hina mulu merasa dia suci kemarin jug yg bahas gym juga katany goblk trus pandangan dia kita kita harus bagusny gimana kayanya juga harus segimana ? hmm,yg gua heran kenapa si timonty ronald tu suka hina hina mulu merasa dia suci kemarin jug yg bahas gym juga katany goblk trus pandangan dia kita kita harus bagusny gimana kayanya juga harus segimana hmm,0
😂😂😂😂😂😂👍👍👍👍👍👍👍👍,,0
Manusia gak akan pernah bisa saling mengerti jika tidak merasakan penderitaan yang sama. 😊,manusia gak akan pernah bisa saling mengerti jika tidak merasakan penderitaan yang sama,0
Mindset... 😂😂😂😂,mindset,0
"Klo bener sukses, gk mungkin ngajak2... klo masih ngajak2 artinya dia lagi ngemis juga....",klo bener sukses gk mungkin ngajak2 klo masih ngajak2 artinya dia lagi ngemis juga,0
"buat fans timoty paling bitcoin nih ketika idolanya buat pernyataan bodoh dan di hujat sama banyak oranh fans nya langsung bilang trik marketing timoty,kemakan marketing timoty,pinter timoty manfaatin marketi gratis wkwk muak banget gwe liat di apk tiktok",buat fans timoty paling bitcoin nih ketika idolanya buat pernyataan bodoh dan di hujat sama banyak oranh fans nya langsung bilang trik marketing timoty kemakan marketing timoty pinter timoty manfaatin marketi gratis wkwk muak banget gwe liat di apk tiktok,0
Timothy adalah salah satu pengaruh buruk bagi generasi muda. Para milyuner dadakan bitcoin ini belumlah jadi investor dan trader yg terbukti dalam jangka panjang. Masih baru tunggangi hype Bitcoin aja,timothy adalah salah satu pengaruh buruk bagi generasi muda para milyuner dadakan bitcoin ini belumlah jadi investor dan trader yg terbukti dalam jangka panjang masih baru tunggangi hype bitcoin aja,0
rage bait,rage bait,0
Jangan kau hina sensei gw lu yah,jangan kau hina sensei gw lu yah,0
"sekarang ada lagi yang baru, perintis dan pewaris. ditunggu videonya wkwkwkkw",sekarang ada lagi yang baru perintis dan pewaris ditunggu videonya wkwkwkkw,0
"Ada orang kaya , ada orang miskin ... itu namanya keseimbangan alam",ada orang kaya ada orang miskin itu namanya keseimbangan alam,0
Gua mah ngambil fositif nya aja co dari timoty   soal bisnis doang yang lain mah sekip😂,gua mah ngambil fositif nya aja co dari timoty soal bisnis doang yang lain mah sekip,0
😂😂😂,,0
timonTOD hoblooook,timontod hoblooook,0
"Lagi pula kalau ga ada orang miskin, siapa yang mau digaji murah ? 😅",lagi pula kalau ga ada orang miskin siapa yang mau digaji murah,0
kalian percaya gak sih sma si ronal itu ? gw gak sama sekali,kalian percaya gak sih sma si ronal itu gw gak sama sekali,0
"Ini yg dia inginkan naik tanpa bayar orang atau endorse, 😂😂😂 semuanya di senggol nyari sensasi tapi cerdas bagus dia tau algoritma warga +62 😂😂😂",ini yg dia inginkan naik tanpa bayar orang atau endorse semuanya di senggol nyari sensasi tapi cerdas bagus dia tau algoritma warga 62,0
"Ini yg dia inginkan naik tanpa bayar orang atau endorse, 😂😂😂 semuanya di senggol nyari sensasi tapi cerdas bagus dia tau algoritma warga +62 😂😂😂",ini yg dia inginkan naik tanpa bayar orang atau endorse semuanya di senggol nyari sensasi tapi cerdas bagus dia tau algoritma warga 62,0
Sebenarnya pasar Timothy Ronald hanya buat anak orang kaya yang males malesan. Kalau ke  anak miskin ga relate semua njir kata katanya.,sebenarnya pasar timothy ronald hanya buat anak orang kaya yang males malesan kalau ke anak miskin ga relate semua njir kata katanya,0
nooo iruuul,nooo iruuul,0
Timothy udah kaya masih ingin berbagi ilmu loh banyak orang di luar sana yang kaya juga tapi lebih memilih diam pelit ilmu dan tidak mau berbagi ilmu nya,timothy udah kaya masih ingin berbagi ilmu loh banyak orang di luar sana yang kaya juga tapi lebih memilih diam pelit ilmu dan tidak mau berbagi ilmu nya,0
Sebenernya Timothy ngomong begitu ke orang orang yang nontonin dia dan yang suka ngejelekin dia di komen or live komen😂.   Tapi pas udah jaman Clipper begini ya semua orang bisa liat😂 terlebih dia sendiri juga yang punya ide clipper wkwk,sebenernya timothy ngomong begitu ke orang orang yang nontonin dia dan yang suka ngejelekin dia di komen or live komen tapi pas udah jaman clipper begini ya semua orang bisa liat terlebih dia sendiri juga yang punya ide clipper wkwk,0
Tapi emng bener ad orang Yang bener2 miskin mau makan AJ harus mulung atau ngemis dulu org males itu biasanya ad Di keluarga Yang org tuanya PNS atau pegawai swasta yg gajinya UMR Anaknya Di sekolahin tinggi tapi abis lulus nganggur nggak mau usaha cuman ngarepin bantuan org Tua 😅 Dan itu gua dulu wkwkwk skrng menyesal,tapi emng bener ad orang yang bener2 miskin mau makan aj harus mulung atau ngemis dulu org males itu biasanya ad di keluarga yang org tuanya pns atau pegawai swasta yg gajinya umr anaknya di sekolahin tinggi tapi abis lulus nganggur nggak mau usaha cuman ngarepin bantuan org tua dan itu gua dulu wkwkwk skrng menyesal,0
Video aku selalu sepi 🥲🥲 Tapi aku tetap semangat ❤❤ Semoga banyak yg nonton 🥺🥺,video aku selalu sepi tapi aku tetap semangat semoga banyak yg nonton,0
"Timothy Ronald, Mario Teguh, dll itulah 'motivator'.",timothy ronald mario teguh dll itulah motivator,0
BUAHAHAA DIRIKU GOBLOG. MISKIN. TAPI AKU TAU DIRI GA MENYUSAHKAN ORNGLAIN😢😢😢😢,buahahaa diriku goblog miskin tapi aku tau diri ga menyusahkan ornglain,0
"Dari pertama si timot nongol, gw kga resep pisan.. banyak orang kaya kga sebacot dy 😂",dari pertama si timot nongol gw kga resep pisan banyak orang kaya kga sebacot dy,0
Entah lah 0:38,entah lah o 38,0
Timothy orang kaya baru yg arogan,timothy orang kaya baru yg arogan,0
Percuma kaya tapi kafir😂,percuma kaya tapi kafir,0
Bacot timonti ronal,bacot timonti ronal,0
Ngakak terussss....😂😂😂😂,ngakak terussss,0
"bahahahaha,, anggota sekte penyep*ng yang udh kena ninjutsu meet each others.",bahahahaha anggota sekte penyep ng yang udh kena ninjutsu meet each others,0
Dia bagi beras ber ton ton bangun sekolah di daerah terpencil pemerintah aja tutup mata lu pada ngapain dah?,dia bagi beras ber ton ton bangun sekolah di daerah terpencil pemerintah aja tutup mata lu pada ngapain dah,0
"Kalau ingin pintar saham, pintar trading, carilah video yang benar-benar mengajarkan tentang cara kerjanya, bukan video yang ngajarin cara kerja tapi sambil nyinyir orang lain, karena belajar itu butuh kejelasan bukan perbandingan nasib.  Miskin gak ada kaitannya dengan benar atau salah, tapi itu memang benar-benar takdir, jika Tuhan membuat semua manusia semua sama itu mustahil, itu adalah hukum alam, tapi bukan berarti orang miskin itu memang di haruskan untuk miskin, tapi orang miskin juga bisa membuat hidupnya jadi lebih mampu dari pola pikir dan rezeki.  Trading gak salah, saham gak salah, yang salah itu orang yang mengajarkannya sambil menghina, jadi jelas ini masalah orangnya bukan masalah trading atau saham nya.",kalau ingin pintar saham pintar trading carilah video yang benar benar mengajarkan tentang cara kerjanya bukan video yang ngajarin cara kerja tapi sambil nyinyir orang lain karena belajar itu butuh kejelasan bukan perbandingan nasib miskin gak ada kaitannya dengan benar atau salah tapi itu memang benar benar takdir jika tuhan membuat semua manusia semua sama itu mustahil itu adalah hukum alam tapi bukan berarti orang miskin itu memang di haruskan untuk miskin tapi orang miskin juga bisa membuat hidupnya jadi lebih mampu dari pola pikir dan rezeki trading gak salah saham gak salah yang salah itu orang yang mengajarkannya sambil menghina jadi jelas ini masalah orangnya bukan masalah trading atau saham nya,0
"Takdir nasib, hidup, mati, sakit sehat, jodoh, semuanya gw yakin udh diatur sama yg kuasa, jadi tentang miskin kaya ya udh takdirnya, sebisa mungkin kita sebagai manusia ya ikhtiar untuk hidup lebih baik, bekerja kan ibadah...  Nikmati aja dan selalu berjuang untuk merubahnya....",takdir nasib hidup mati sakit sehat jodoh semuanya gw yakin udh diatur sama yg kuasa jadi tentang miskin kaya ya udh takdirnya sebisa mungkin kita sebagai manusia ya ikhtiar untuk hidup lebih baik bekerja kan ibadah nikmati aja dan selalu berjuang untuk merubahnya,0
"Perusak bangsa ..di kasih motivasi malah njelek"" in...ini contoh influenser yang harus di matikan...biar generasi baru gak rusak",perusak bangsa di kasih motivasi malah njelek in ini contoh influenser yang harus di matikan biar generasi baru gak rusak,0
Jangan lupa cicil MANTA😂😂😂😂😅,jangan lupa cicil manta,0
Gue brasa nonton yt era bayu skak.,gue brasa nonton yt era bayu skak,0
"Skip timothy ronald, dont make a dumb people famous. G usah dengerin dia, dia cm niru kontennya sampe isi2 nya andrew tate",skip timothy ronald dont make a dumb people famous g usah dengerin dia dia cm niru kontennya sampe isi2 nya andrew tate,0
gamenya candy crush suaranya kodok zuma 🤣,gamenya candy crush suaranya kodok zuma,0
"Hanya orang tolol yg dengerin bacotnya timoty , dri awla itu manusia muncul di Yutub , uda kliatan ayra sombong nya ,",hanya orang tolol yg dengerin bacotnya timoty dri awla itu manusia muncul di yutub uda kliatan ayra sombong nya,0
Akhirnya ada juga yang nyindir Tomonyet Roland,akhirnya ada juga yang nyindir tomonyet roland,0
"So called orang kaya itu kaya dari ""menindas"" dan membodohi orang miskin berkolaborasi dengan kekuasaan, mereka pintar ya pintar menipu dan tega aja..",so called orang kaya itu kaya dari menindas dan membodohi orang miskin berkolaborasi dengan kekuasaan mereka pintar ya pintar menipu dan tega aja,0
Gw tau ini becanda  Tpi tymothi g pernah nyuruh langsung terjun ke crypto kalau duit nya masih pas pas an  Setidaknya ada uang dingin atau uang darurat dlu,gw tau ini becanda tpi tymothi g pernah nyuruh langsung terjun ke crypto kalau duit nya masih pas pas an setidaknya ada uang dingin atau uang darurat dlu,0
"yang paling sesuai fakta.. ""Ya uda, tapi kamu yang di atas ya.. "" . Gak cewek beneran, gak jadi2 an kok sama ... ga ada effort sama skali...  😂",yang paling sesuai fakta ya uda tapi kamu yang di atas ya gak cewek beneran gak jadi2 an kok sama ga ada effort sama skali,0
Hidup itu ga semudah cocotnya Timothy 🙈🙉🙊🐒,hidup itu ga semudah cocotnya timothy,0
"Gak tau lagi dah , ni orng kocak memghibur, 😂😂 Ini ada benarnya juga tapi menurut saya timo juga banyak benarnya",gak tau lagi dah ni orng kocak memghibur ini ada benarnya juga tapi menurut saya timo juga banyak benarnya,0
"Kocak parody nya ,tapi banyak yg ngk paham Solusi nya yaitu fokus ke apa yg lu bisa kontrol 🤣",kocak parody nya tapi banyak yg ngk paham solusi nya yaitu fokus ke apa yg lu bisa kontrol,0
"fvck lah,back to reality.gak usah dngerin bacot org. masing2 punya prinsip dan yg utama setiap org berbeda rezeki dan takdirnya. so let it flawless with your effort and prayers.",fvck lah back to reality gak usah dngerin bacot org masing2 punya prinsip dan yg utama setiap org berbeda rezeki dan takdirnya so let it flawless with your effort and prayers,0
"Orang kaya dadakan dan merasa paling benar karena kekayaan mereka, sampe sampe ngebacot sesuka hati dan mendiskriminasi orang yg lema/miskin,",orang kaya dadakan dan merasa paling benar karena kekayaan mereka sampe sampe ngebacot sesuka hati dan mendiskriminasi orang yg lema miskin,0
Dia itu ada bakingannya bro wkwk dan penghimpun dana main trading gitu,dia itu ada bakingannya bro wkwk dan penghimpun dana main trading gitu,0
"Biar Lo pinter , punya modal ,ahli trading dan invest tapi luck/keberuntungan Lo tipis , tetap aja ujung2 nya Lo miskin . Karena semua didunia ini perlu keberuntungan untuk mencapai kesuksesan .",biar lo pinter punya modal ahli trading dan invest tapi luck keberuntungan lo tipis tetap aja ujung2 nya lo miskin karena semua didunia ini perlu keberuntungan untuk mencapai kesuksesan,0
"Timoty aja gak sadar, dia begini juga berkat previllage, dan hoki, ketemu moment.. Tiba2 dapat uang banyak. Nah kalo uang dah banyak ya enak mau gerak kesini kesitu, lah ini misal orng gaji 3jt, gimana mau gerak.? Apa dia bisa kasih jalan keluar nya.? Gak bakal mampu kan",timoty aja gak sadar dia begini juga berkat previllage dan hoki ketemu moment tiba2 dapat uang banyak nah kalo uang dah banyak ya enak mau gerak kesini kesitu lah ini misal orng gaji 3jt gimana mau gerak apa dia bisa kasih jalan keluar nya gak bakal mampu kan,0
ga ada yg namanya keberuntungan.,ga ada yg namanya keberuntungan,0
"​@sanrif9735Haaaa. Gak salah? Keberuntungan itu ada, dan itu pasti.  Lo mau beragam/ tidak, yg jelas keberuntungan itu ada. Dan setiap manusia memiliki tingkat keberuntungan yang berbeda.  Kalau gak percaya silakan riset dari keluarga, adik, kakak, sodara dan orang² terdekat lo. Dari latarbelakang yg sama, lingkungan yang sama di situ lo bisa melihat keberuntungan seseorang.",asanrif9735haaaa gak salah keberuntungan itu ada dan itu pasti lo mau beragam tidak yg jelas keberuntungan itu ada dan setiap manusia memiliki tingkat keberuntungan yang berbeda kalau gak percaya silakan riset dari keluarga adik kakak sodara dan orang2 terdekat lo dari latarbelakang yg sama lingkungan yang sama di situ lo bisa melihat keberuntungan seseorang,0
​@sanrif9735betul bang. Ga ada namanya keberuntungan dan kebetulan. Yg ada sadar apa nggak pas momen itu. Yg ga sadar/ga ngerti pasti bilang beruntung. Kalo dia sadar/ngerti ilmu dia ga bakal bilang beruntung karena udah sesuai prediksi.,asanrif9735betul bang ga ada namanya keberuntungan dan kebetulan yg ada sadar apa nggak pas momen itu yg ga sadar ga ngerti pasti bilang beruntung kalo dia sadar ngerti ilmu dia ga bakal bilang beruntung karena udah sesuai prediksi,0
dunia itu binnr kaya 1+1=2,dunia itu binnr kaya 1 1 2,0
Ga jugaa,ga jugaa,0
Coba buat para pendengar setianya timothy kalian udah sekaya apa sekarang setelah dengerin motivasinya?😂,coba buat para pendengar setianya timothy kalian udah sekaya apa sekarang setelah dengerin motivasinya,0
Coba timoty lahir sebagai pemulung😂😂😂 pasti merasakan di katain goblok byk orang❤❤❤❤,coba timoty lahir sebagai pemulung pasti merasakan di katain goblok byk orang,0
"Merasa paling pinter aja dia tuh, padahal nasib nya aja yang bagus 😂 mana tau dia yang di sebut miskin itu seperti apa wong dia bukan miskin versi kita😂",merasa paling pinter aja dia tuh padahal nasib nya aja yang bagus mana tau dia yang di sebut miskin itu seperti apa wong dia bukan miskin versi kita,0
Liat aja bntar lagi,liat aja bntar lagi,0
Hahahahhahahah😂😂😂😂😂😂,hahahahhahahah,0
Uang nganggur diblokir negeara,uang nganggur diblokir negeara,0
Menjiwai bgt faiz😂😂😂 Intinya semua ada rezeki masing2 Mw berusaha smpe berdarah2 klo blm. Rezeki ikhlaskan😅,menjiwai bgt faiz intinya semua ada rezeki masing2 mw berusaha smpe berdarah2 klo blm rezeki ikhlaskan,0
Ngomong mah gampang bang timotiii gua doain lu bangkrut total dam mulai dr awal dr nol.. bukan dr duit bapak luuu,ngomong mah gampang bang timotiii gua doain lu bangkrut total dam mulai dr awal dr nol bukan dr duit bapak luuu,0
Timoty juga awalnya orang susah dia cuman jualan tisu beda sama ryo kintaro yang udah kaya dari lahir asal ceplas ceplos,timoty juga awalnya orang susah dia cuman jualan tisu beda sama ryo kintaro yang udah kaya dari lahir asal ceplas ceplos,0
Bikin cerita lagi bang   Tidur siank emang lo bayi tidur siank,bikin cerita lagi bang tidur siank emang lo bayi tidur siank,0
"Bukan mindset, tapi genset",bukan mindset tapi genset,0
Miskin itu cuma mindset gaes wakakakkakaka,miskin itu cuma mindset gaes wakakakkakaka,0
Bikin lagi yg baru. Nge-gym = tdk ada otak,bikin lagi yg baru nge gym tdk ada otak,0
Gimana ga miskin tanah disita tabungan dibekukan.,gimana ga miskin tanah disita tabungan dibekukan,0
Bagi yg sedang berjuang tetap semangat kalian tidak sendiri.. 🥹🫡,bagi yg sedang berjuang tetap semangat kalian tidak sendiri,0
Pedagang pomade napoleon,pedagang pomade napoleon,0
Semua Univers Tak seindah cocot nya Timohty Ronald wkwkw..,semua univers tak seindah cocot nya timohty ronald wkwkw,0
wkwkwkkwk😂😂😂😂,wkwkwkkwk,0
miskin gak dilarang....yang dilarang bermental miskin,miskin gak dilarang yang dilarang bermental miskin,0
"entah itu orang kaya atau miskin tu semua saling membutuhkan dari hal kecil atau sepele apapun tidak peduli mau minsdset kaya atau mindset miskin, jadi yang Kaya jangan sombong, miskin jangan mengeluh",entah itu orang kaya atau miskin tu semua saling membutuhkan dari hal kecil atau sepele apapun tidak peduli mau minsdset kaya atau mindset miskin jadi yang kaya jangan sombong miskin jangan mengeluh,0
"banyak org yg gagal paham sama target video timothy, kayak nya hampir mustahil org yg jadi pemulung atau pengemis buat punya hp,kouta internet dan dpt fyp konten timothy, kalau menurutku target timothy itu org yg punya hp dan kouta internet pastinya, nah org yg punya itu bukanlah org yg miskin2 bgt, cuma org menengah kebawah yang sepertinya malas gerak, nyari kerjaan gampang dan cuannya gede, emg gak semuanya gitu, tapi karena parodi di video ini memakai objek pemulung jadi agak mustahil sih tujuan video timothy buat para pemulung yang hampir mungkin di pastikan gak punya hp",banyak org yg gagal paham sama target video timothy kayak nya hampir mustahil org yg jadi pemulung atau pengemis buat punya hp kouta internet dan dpt fyp konten timothy kalau menurutku target timothy itu org yg punya hp dan kouta internet pastinya nah org yg punya itu bukanlah org yg miskin2 bgt cuma org menengah kebawah yang sepertinya malas gerak nyari kerjaan gampang dan cuannya gede emg gak semuanya gitu tapi karena parodi di video ini memakai objek pemulung jadi agak mustahil sih tujuan video timothy buat para pemulung yang hampir mungkin di pastikan gak punya hp,0
ta taapi bang,ta taapi bang,0
Bang buat kontennya jangan pake nama bang Timothy dong. Rusuh amat lu bang. Kalau berani share lok,bang buat kontennya jangan pake nama bang timothy dong rusuh amat lu bang kalau berani share lok,0
"konten bagus, memang harus di gamblangkan seperti ini biar bocil2 fomo melek realitas kehidupan",konten bagus memang harus di gamblangkan seperti ini biar bocil2 fomo melek realitas kehidupan,0
banyak in konten kek gini,banyak in konten kek gini,0
Sindiran alus😂,sindiran alus,0
"ikutan ngakak kalu  udah Poncon gomong , piza mau piza !!!!!",ikutan ngakak kalu udah poncon gomong piza mau piza iiiii,0
Kaya Dari kelas broo,kaya dari kelas broo,0
lg nungguin komen penyepong timotid ronal,lg nungguin komen penyepong timotid ronal,0
Percaya kuk ama bacotannya pembohong! 😂 Dia kaya darimana coba cuman menurut dia.. 😂 Tapi gak bisa buktiin kekayaan nya seperti bacotan nya😂,percaya kuk ama bacotannya pembohongi dia kaya darimana coba cuman menurut dia tapi gak bisa buktiin kekayaan nya seperti bacotan nya,0
Arogan,arogan,0
"Sa ae, Martin pais",sa ae martin pais,0
sarkas!!!  intinya jangan pernah percaya sama MOTIVATOR YANG UDAH KAYA DARI LAHIR karena disitu letak serunya,sarkasiii intinya jangan pernah percaya sama motivator yang udah kaya dari lahir karena disitu letak serunya,0
"Yg saya ambil dri Timothy itu adlah edukasinya. Trlepas dari itu, sya tdk perduli. Wkwkwk 🤣🤣😅",yg saya ambil dri timothy itu adlah edukasinya trlepas dari itu sya tdk perduli wkwkwk,0
Ini cuma dunia. Bentar lagi juga ditinggalkan 😁,ini cuma dunia bentar lagi juga ditinggalkan,0
Hati2 si timoty itu ular kawan😂,hati2 si timoty itu ular kawan,0
Wkwkw marketing tiboti berhasil lagi. 😂  200k views gratis 😂😂,wkwkw marketing tiboti berhasil lagi 2ook views gratis,0
"_Wahai anak Adam…_  _Aku ciptakan engkau untuk beribadah, maka janganlah engkau bermain-main. Dan Aku telah tetapkan bagimu rezekimu, maka janganlah engkau penatkan ragamu. Jika engkau ridha terhadap pembagian-Ku, maka akan Aku tenangkan jiwa dan ragamu dan engkau akan menjadi orang terpandang di sisi-Ku, dan jika engkau tidak ridha terhadap pembagian-Ku, maka demi Kemuliaan dan Keperkasaan-Ku, sungguh akan Aku bebankan engkau dengan dunia, engkau akan terseok-seok laksana hewan melata di permukaan bumi, kemudian engkau tidak akan mendapatkan apa-apa selain yang telah aku tetapkan, dan engkau menjadi orang tercela di sisi-Ku._",wahai anak adam aku ciptakan engkau untuk beribadah maka janganlah engkau bermain main dan aku telah tetapkan bagimu rezekimu maka janganlah engkau penatkan ragamu jika engkau ridha terhadap pembagian ku maka akan aku tenangkan jiwa dan ragamu dan engkau akan menjadi orang terpandang di sisi ku dan jika engkau tidak ridha terhadap pembagian ku maka demi kemuliaan dan keperkasaan ku sungguh akan aku bebankan engkau dengan dunia engkau akan terseok seok laksana hewan melata di permukaan bumi kemudian engkau tidak akan mendapatkan apa apa selain yang telah aku tetapkan dan engkau menjadi orang tercela di sisi ku,0
aku bukan anaknya adam bang,aku bukan anaknya adam bang,0
Bani Adam atau anak Adam adlh kata lain dari manusia,bani adam atau anak adam adlh kata lain dari manusia,0
@ZenHaditaka  Who cares?,azenhaditaka who cares,0
"Mntap bro,,sdah mngingatkan.",mntap bro sdah mngingatkan,0
@metalurgical you did madafaka,ametalurgical you did madafaka,0
Elu lahir dari ortu tajir gede peluang lu jadi tajir juga. Dah itu aja titik 😂,elu lahir dari ortu tajir gede peluang lu jadi tajir juga dah itu aja titik,0
Kemiskinan struktural lah 😂😂 Kebijakan yg tidak pro rakyat Malah wapres sama pejabat gak ada yang pro rakyat 😂😂.. yah jauh kemakmuran 😂😂,kemiskinan struktural lah kebijakan yg tidak pro rakyat malah wapres sama pejabat gak ada yang pro rakyat yah jauh kemakmuran,0
"Pertanyaan tentang kaya ..  Ada orang yg terlahir dari anak orang kaya, ada orang yg berjuang mati-matian baru kaya, ada orang yg ngga sengaja beli bitcoint lalu jadi kaya, ada orang yg dapet warisan langsung kaya, ada orang karena privilege jadi, jadi rumus jadi kaya itu sebenarnya ngga ada",pertanyaan tentang kaya ada orang yg terlahir dari anak orang kaya ada orang yg berjuang mati matian baru kaya ada orang yg ngga sengaja beli bitcoint lalu jadi kaya ada orang yg dapet warisan langsung kaya ada orang karena privilege jadi jadi rumus jadi kaya itu sebenarnya ngga ada,0
Miskin hanyalah mindset..       Mindset matamu picek yo,miskin hanyalah mindset mindset matamu picek yo,0
org miskin bukan pemalas  .. Yg plg arogan org kaya,org miskin bukan pemalas yg plg arogan org kaya,0
TR merasa tertantang dengan ini 😂,tr merasa tertantang dengan ini,0
ujungnya jualan kelas 😂,ujungnya jualan kelas,0
hmm timothy si mukon. gedeg bngt gua ama bacotnya anyng.  moga aja ini video d tonton ama doi,hmm timothy si mukon gedeg bngt gua ama bacotnya anyng moga aja ini video d tonton ama doi,0
Mau coba ah ngmong kayak gini ke ortu gw : “kita miskin karena lu goblok” 🗿,mau coba ah ngmong kayak gini ke ortu gw kita miskin karena lu goblok,0
"Aku dah jualin besi, ternak ayam petelur, jual beli mobil, punya kebun sawit 50 hektar habis ke bitcoin",aku dah jualin besi ternak ayam petelur jual beli mobil punya kebun sawit 5o hektar habis ke bitcoin,0
"Serius bang?, trading ato beli spot?",serius bang trading ato beli spot,0
