Comment,comment_cleaned,label
sayaa,sayaa,0
Sya,sya,0
aku,aku,0
sambil berak,sambil berak,0
saya,saya,0
Lgi beral bray,lgi beral bray,0
akuu 😂,akuu,0
"Aku njirr, wkwk sudah kebiasaan ku nnton antb smbil mkn",aku njirr wkwk sudah kebiasaan ku nnton antb smbil mkn,0
Akuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,akuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,0
"aku bang, tiap mkn pasti nonton bang abay, salam dari malaysia😂",aku bang tiap mkn pasti nonton bang abay salam dari malaysia,0
Aku,aku,0
10 menit ah,1o menit ah,0
1000 orang pertama,1ooo orang pertama,0
whoop,whoop,0
KAPAN NIH KONTEN MU LAGI,kapan nih konten mu lagi,0
bang joel dh jarang ikutan knp ya bang,bang joel dh jarang ikutan knp ya bang,0
Seperti biasa nonton ini sambil mkn😃,seperti biasa nonton ini sambil mkn,0
Iyah 🥰,iyah,0
Wkkw sama BG asli😂 wajib pas mau makan,wkkw sama bg asli wajib pas mau makan,0
sambil berak bg,sambil berak bg,0
"Antb selalu ku nantikan, sukses terus Abang awak",antb selalu ku nantikan sukses terus abang awak,0
P,p,0
Mantaaap,mantaaap,0
TANJUNGPINANG,tanjungpinang,0
"Yang jarang komen, tapi selalu setia nonton 😊",yang jarang komen tapi selalu setia nonton,0
hadir bang,hadir bang,0
Ke 23 bang,ke 23 bang,0
frash,frash,0
Ke 2³😂,ke 23,0
Klo MU menang pasti update nya cepat 😅,klo mu menang pasti update nya cepat,0
biasakan kalau panggil MU itu diawali King MU itu adab😜,biasakan kalau panggil mu itu diawali king mu itu adab,0
Sukses terus antb,sukses terus antb,0
Tiap sore upload  👇🏻,tiap sore upload,0
Pass kali ah mie gua matengg,pass kali ah mie gua matengg,0
Bangg,bangg,0
1,1,0
fresh,fresh,0
pertama,pertama,0
ke 2,ke 2,0
wak baru upload dia,wak baru upload dia,0
pert😢,pert,0
Pertama bank,pertama bank,0
pertama bang am,pertama bang am,0
19 detik bg,19 detik bg,0
PEEE,peee,0
15 detik yg lalu njirr pertama nih,15 detik yg lalu njirr pertama nih,0
Banyuwangi hadir pertama abang awak,banyuwangi hadir pertama abang awak,0
ahh msi freshh❤,ahh msi freshh,0
Pertama ndrong,pertama ndrong,0
first lek,first lek,0
Awal,awal,0
